Time	Node	UserId	SegmentNumber	SegmentRepID	SegmentExperiencedBitrate(bit/s)	BufferLevel(s)	StallingTime(msec)	SegmentDepIds
21.463	7	0	9	16	2773815	2	0	
21.463	8	0	9	16	2775381	2	0	
21.464	9	0	9	16	2836237	2	0	
21.464	10	0	9	16	2433267	2	0	
23.459	3	0	10	16	2901534	4	0	
23.46	4	0	10	16	2901534	4	0	
23.461	5	0	10	16	2839514	4	0	
23.463	6	0	10	16	2904964	2	0	
23.463	7	0	10	16	2903248	4	0	
23.463	8	0	10	16	2901534	4	0	
23.464	9	0	10	16	2898113	2	0	
23.464	10	0	10	16	2836237	2	0	
25.459	3	0	11	16	2748993	4	0	
25.46	4	0	11	16	2748993	4	0	
25.461	5	0	11	16	2871028	4	0	
25.463	6	0	11	16	2747456	2	0	
25.463	7	0	11	16	2747456	4	0	
25.463	8	0	11	16	2748993	4	0	
25.464	9	0	11	16	2744388	2	0	
25.464	10	0	11	16	2903248	2	0	
27.459	3	0	12	16	2841156	4	0	
27.46	4	0	12	16	2841156	4	0	
27.461	5	0	12	16	2776949	4	0	
27.463	6	0	12	16	2839514	4	0	
27.463	7	0	12	16	2841156	4	0	
27.463	8	0	12	16	2839514	4	0	
27.464	9	0	12	16	2917032	2	0	
27.464	10	0	12	16	2747456	4	0	
29.459	3	0	13	16	2871028	4	0	
29.46	4	0	13	16	2871028	4	0	
29.461	5	0	13	16	2901534	4	0	
29.463	6	0	13	16	2871028	4	0	
29.463	7	0	13	16	2871028	4	0	
29.463	8	0	13	16	2871028	4	0	
29.464	9	0	13	16	2874386	4	0	
29.464	10	0	13	16	2869352	4	0	
31.459	3	0	14	16	2776949	4	0	
31.46	4	0	14	16	2775381	4	0	
31.461	5	0	14	16	2748993	4	0	
31.463	6	0	14	16	2773815	4	0	
31.463	7	0	14	16	2775381	4	0	
31.463	8	0	14	16	2776949	4	0	
31.464	9	0	14	16	2474924	4	0	
31.464	10	0	14	16	2802280	4	0	
33.459	3	0	15	16	2901534	4	0	
33.46	4	0	15	16	2903248	4	0	
33.461	5	0	15	16	2841156	4	0	
33.463	6	0	15	16	2904964	4	0	
33.463	7	0	15	16	2901534	4	0	
33.463	8	0	15	16	2901534	4	0	
33.464	9	0	15	16	2839514	4	0	
33.464	10	0	15	16	2823205	4	0	
35.459	3	0	16	16	2748993	4	0	
35.46	4	0	16	16	2748993	4	0	
35.461	5	0	16	16	2871028	4	0	
35.463	6	0	16	16	2747456	4	0	
35.463	7	0	16	16	2750531	4	0	
35.463	8	0	16	16	2748993	4	0	
35.464	9	0	16	16	2872706	4	0	
35.464	10	0	16	16	2852698	4	0	
37.459	3	0	17	16	2841156	6	0	
37.46	4	0	17	16	2841156	6	0	
37.461	5	0	17	16	2776949	6	0	
37.463	6	0	17	16	2841156	4	0	
37.463	7	0	17	16	2839514	6	0	
37.463	8	0	17	16	2839514	6	0	
37.464	9	0	17	16	2775381	4	0	
37.464	10	0	17	16	2561334	4	0	
39.459	3	0	18	16	2871028	6	0	
39.46	4	0	18	16	2871028	6	0	
39.461	5	0	18	16	2901534	6	0	
39.463	6	0	18	16	2871028	6	0	
39.463	7	0	18	16	2871028	6	0	
39.463	8	0	18	16	2871028	6	0	
39.464	9	0	18	16	2896405	4	0	
39.464	10	0	18	16	2795904	4	0	
41.459	3	0	19	16	2776949	6	0	
41.46	4	0	19	16	2776949	6	0	
41.461	5	0	19	16	2748993	6	0	
41.463	6	0	19	16	2773815	6	0	
41.463	7	0	19	16	2775381	6	0	
41.463	8	0	19	16	2775381	6	0	
41.464	9	0	19	16	2739799	4	0	
41.464	10	0	19	16	2856014	6	0	
43.459	3	0	20	16	2901534	6	0	
43.46	4	0	20	16	2901534	6	0	
43.461	5	0	20	16	2841156	6	0	
43.463	6	0	20	16	2904964	6	0	
43.463	7	0	20	16	2903248	6	0	
43.463	8	0	20	16	2903248	6	0	
43.464	9	0	20	16	2834602	4	0	
43.464	10	0	20	16	2867678	6	0	
45.459	3	0	21	16	2748993	6	0	
45.46	4	0	21	16	2748993	6	0	
45.461	5	0	21	16	2871028	6	0	
45.463	6	0	21	16	2747456	6	0	
45.463	7	0	21	16	2748993	6	0	
45.463	8	0	21	16	2748993	6	0	
45.464	9	0	21	16	2901534	6	0	
45.464	10	0	21	16	2776949	6	0	
47.459	3	0	22	16	2841156	6	0	
47.46	4	0	22	16	2841156	6	0	
47.461	5	0	22	16	2773815	6	0	
47.463	6	0	22	16	2841156	6	0	
47.463	7	0	22	16	2839514	6	0	
47.463	8	0	22	16	2841156	6	0	
47.464	9	0	22	16	2471191	6	0	
47.464	10	0	22	16	2889594	6	0	
49.459	3	0	23	16	2871028	6	0	
49.46	4	0	23	16	2871028	6	0	
49.461	5	0	23	16	2904964	6	0	
49.463	6	0	23	16	2871028	6	0	
49.463	7	0	23	16	2871028	6	0	
49.463	8	0	23	16	2871028	6	0	
49.464	9	0	23	16	2832968	6	0	
49.464	10	0	23	16	2747456	6	0	
51.459	3	0	24	16	2776949	8	0	
51.46	4	0	24	16	2775381	8	0	
51.461	5	0	24	16	2747456	8	0	
51.463	6	0	24	16	2773815	6	0	
51.463	7	0	24	16	2775381	8	0	
51.463	8	0	24	16	2775381	8	0	
51.464	9	0	24	16	2962748	6	0	
51.464	10	0	24	16	2834602	6	0	
53.459	3	0	25	16	2901534	8	0	
53.46	4	0	25	16	2903248	8	0	
53.461	5	0	25	16	2841156	8	0	
53.463	6	0	25	16	2904964	8	0	
53.463	7	0	25	16	2903248	8	0	
53.463	8	0	25	16	2901534	8	0	
53.464	9	0	25	16	2800683	6	0	
53.464	10	0	25	16	2856014	6	0	
55.459	3	0	26	16	2748993	8	0	
55.46	4	0	26	16	2748993	8	0	
55.461	5	0	26	16	2871028	8	0	
55.463	6	0	26	16	2747456	8	0	
55.463	7	0	26	16	2748993	8	0	
55.463	8	0	26	16	2748993	8	0	
55.464	9	0	26	16	2831336	6	0	
55.464	10	0	26	16	2767567	8	0	
57.459	3	0	27	16	2841156	8	0	
57.46	4	0	27	16	2841156	8	0	
57.461	5	0	27	16	2773815	8	0	
57.463	6	0	27	16	2841156	8	0	
57.463	7	0	27	16	2839514	8	0	
57.463	8	0	27	16	2841156	8	0	
57.464	9	0	27	16	2889594	8	0	
57.464	10	0	27	16	2899823	8	0	
59.459	3	0	28	16	2871028	8	0	
59.46	4	0	28	16	2871028	8	0	
59.461	5	0	28	16	2904964	8	0	
59.463	6	0	28	16	2871028	8	0	
59.463	7	0	28	16	2871028	8	0	
59.463	8	0	28	16	2869352	8	0	
59.464	9	0	28	16	2747456	8	0	
59.464	10	0	28	16	2819965	8	0	
