Time	Node	UserId	SegmentNumber	SegmentRepID	SegmentExperiencedBitrate(bit/s)	BufferLevel(s)	StallingTime(msec)	SegmentDepIds
11.367	20	0	3	16	2606150	4	0	
11.368	5	0	3	16	2620042	2	0	
11.369	21	0	3	16	2622838	2	0	
11.37	9	0	3	16	2620042	2	0	
11.37	13	0	3	16	2622838	2	0	
11.37	17	0	3	16	2625641	2	0	
11.371	11	0	3	16	2622838	2	0	
11.371	15	0	3	15	2601815	2	0	
11.372	18	0	3	16	2608917	4	0	
11.372	19	0	3	16	2606150	4	0	
13.359	2	0	4	16	2624239	2	0	
13.36	3	0	4	16	2639742	2	0	
13.361	7	0	4	16	2659740	2	0	
13.363	6	0	4	16	2625641	2	0	
13.363	10	0	4	15	2604966	4	0	
13.363	12	0	4	16	2622838	4	0	
13.364	14	0	4	16	2566684	4	0	
13.365	4	0	4	16	2636909	2	0	
13.366	8	0	4	16	2618646	4	0	
13.367	20	0	4	16	2618646	4	0	
13.368	5	0	4	16	2620042	2	0	
13.369	21	0	4	16	2610302	2	0	
13.37	9	0	4	16	2618646	2	0	
13.37	13	0	4	16	2613078	2	0	
13.37	17	0	4	16	2607533	2	0	
13.371	11	0	4	16	2607533	2	0	
13.371	15	0	4	16	2624239	2	0	
13.372	18	0	4	16	2618646	4	0	
13.372	19	0	4	16	2620042	4	0	
15.359	2	0	5	16	2632672	2	0	
15.36	3	0	5	16	2624239	2	0	
15.361	7	0	5	16	2611689	2	0	
15.363	6	0	5	16	2614468	2	0	
15.363	10	0	5	16	2622838	4	0	
15.363	12	0	5	16	2615859	4	0	
15.364	14	0	5	16	2618646	4	0	
15.365	4	0	5	16	2614468	2	0	
15.366	8	0	5	16	2611689	4	0	
15.367	20	0	5	16	2613078	4	0	
15.368	5	0	5	16	2638325	2	0	
15.369	21	0	5	16	2620042	2	0	
15.37	9	0	5	16	2610302	2	0	
15.37	13	0	5	16	2615859	2	0	
15.37	17	0	5	16	2620042	2	0	
15.371	11	0	5	16	2618646	2	0	
15.371	15	0	5	16	2610302	2	0	
15.372	18	0	5	16	2611689	4	0	
15.372	19	0	5	16	2610302	4	0	
17.359	2	0	6	16	2652563	2	0	
17.36	3	0	6	16	2648275	2	0	
17.361	7	0	6	16	2634083	4	0	
17.363	6	0	6	16	2627044	2	0	
17.363	10	0	6	16	2614468	4	0	
17.363	12	0	6	16	2615859	4	0	
17.364	14	0	6	16	2610302	4	0	
17.365	4	0	6	16	2625641	2	0	
17.366	8	0	6	16	2624239	4	0	
17.367	20	0	6	16	2620042	4	0	
17.368	5	0	6	16	2614468	2	0	
17.369	21	0	6	16	2610302	2	0	
17.37	9	0	6	16	2621440	2	0	
17.37	13	0	6	16	2607533	2	0	
17.37	17	0	6	16	2611689	2	0	
17.371	11	0	6	16	2618646	2	0	
17.371	15	0	6	16	2620042	2	0	
17.372	18	0	6	16	2620042	4	0	
17.372	19	0	6	16	2618646	4	0	
19.359	2	0	7	16	2652563	2	0	
19.36	3	0	7	16	2621440	4	0	
19.361	7	0	7	16	2613078	4	0	
19.363	6	0	7	16	2614468	2	0	
19.363	10	0	7	16	2617252	4	0	
19.363	12	0	7	16	2614468	4	0	
19.364	14	0	7	16	2618646	4	0	
19.365	4	0	7	16	2642580	2	0	
19.366	8	0	7	16	2613078	4	0	
19.367	20	0	7	16	2610302	4	0	
19.368	5	0	7	16	2635496	2	0	
19.369	21	0	7	16	2618646	4	0	
19.37	9	0	7	16	2613078	4	0	
19.37	13	0	7	16	2618646	2	0	
19.37	17	0	7	16	2620042	2	0	
19.371	11	0	7	16	2621440	4	0	
19.371	15	0	7	16	2610302	4	0	
19.372	18	0	7	16	2610302	4	0	
19.372	19	0	7	16	2611689	4	0	
21.359	2	0	8	16	2625641	4	0	
21.36	3	0	8	16	2655429	4	0	
21.361	7	0	8	16	2618646	4	0	
21.363	6	0	8	16	2624239	2	0	
21.363	10	0	8	16	2613078	4	0	
21.363	12	0	8	16	2620042	4	0	
21.364	14	0	8	16	2611689	4	0	
21.365	4	0	8	16	2621440	4	0	
21.366	8	0	8	16	2620042	4	0	
21.367	20	0	8	16	2620042	4	0	
21.368	5	0	8	16	2618646	4	0	
21.369	21	0	8	16	2610302	4	0	
21.37	9	0	8	16	2620042	4	0	
21.37	13	0	8	16	2610302	4	0	
21.37	17	0	8	16	2613078	4	0	
21.371	11	0	8	16	2614468	4	0	
21.371	15	0	8	16	2618646	4	0	
21.372	18	0	8	16	2620042	4	0	
21.372	19	0	8	16	2614468	4	0	
23.359	2	0	9	16	2648275	4	0	
23.36	3	0	9	16	2621440	4	0	
23.361	7	0	9	16	2617252	4	0	
23.363	6	0	9	16	2615859	4	0	
23.363	10	0	9	16	2620042	4	0	
23.363	12	0	9	16	2613078	4	0	
23.364	14	0	9	16	2620042	4	0	
23.365	4	0	9	16	2629855	4	0	
23.366	8	0	9	16	2615859	4	0	
23.367	20	0	9	16	2610302	4	0	
23.368	5	0	9	16	2639742	4	0	
23.369	21	0	9	16	2620042	4	0	
23.37	9	0	9	16	2615859	4	0	
23.37	13	0	9	16	2614468	4	0	
23.37	17	0	9	16	2617252	4	0	
23.371	11	0	9	16	2620042	4	0	
23.371	15	0	9	16	2607533	4	0	
23.372	18	0	9	16	2610302	4	0	
23.372	19	0	9	16	2608917	4	0	
25.359	2	0	10	16	2627044	4	0	
25.36	3	0	10	16	2642580	4	0	
25.361	7	0	10	16	2622838	4	0	
25.363	6	0	10	16	2596513	4	0	
25.363	10	0	10	16	2613078	4	0	
25.363	12	0	10	16	2618646	4	0	
25.364	14	0	10	16	2611689	4	0	
25.365	4	0	10	16	2614468	4	0	
25.366	8	0	10	16	2618646	4	0	
25.367	20	0	10	16	2620042	4	0	
25.368	5	0	10	16	2632672	4	0	
25.369	21	0	10	16	2611689	4	0	
25.37	9	0	10	16	2620042	4	0	
25.37	13	0	10	16	2611689	4	0	
25.37	17	0	10	16	2613078	4	0	
25.371	11	0	10	16	2608917	4	0	
25.371	15	0	10	16	2599259	4	0	
25.372	18	0	10	16	2622838	4	0	
25.372	19	0	10	16	2621440	4	0	
27.359	2	0	11	16	2641160	4	0	
27.36	3	0	11	16	2621440	4	0	
27.361	7	0	11	16	2615859	4	0	
27.363	6	0	11	16	2635496	4	0	
27.363	10	0	11	16	2618646	4	0	
27.363	12	0	11	16	2614468	4	0	
27.364	14	0	11	16	2620042	4	0	
27.365	4	0	11	16	2627044	4	0	
27.366	8	0	11	16	2615859	4	0	
27.367	20	0	11	16	2613078	4	0	
27.368	5	0	11	16	2618646	4	0	
27.369	21	0	11	16	2620042	4	0	
27.37	9	0	11	16	2614468	4	0	
27.37	13	0	11	16	2618646	4	0	
27.37	17	0	11	16	2620042	4	0	
27.371	11	0	11	16	2620042	4	0	
27.371	15	0	11	16	2610302	4	0	
27.372	18	0	11	16	2614468	4	0	
27.372	19	0	11	16	2611689	4	0	
29.359	2	0	12	16	2644002	4	0	
29.36	3	0	12	16	2627044	4	0	
29.361	7	0	12	16	2621440	4	0	
29.363	6	0	12	16	2617252	4	0	
29.363	10	0	12	16	2610302	4	0	
29.363	12	0	12	16	2620042	4	0	
29.364	14	0	12	16	2610302	4	0	
29.365	4	0	12	16	2617252	4	0	
29.366	8	0	12	16	2620042	4	0	
29.367	20	0	12	16	2620042	4	0	
29.368	5	0	12	16	2625641	4	0	
29.369	21	0	12	16	2608917	4	0	
29.37	9	0	12	16	2620042	4	0	
29.37	13	0	12	16	2610302	4	0	
29.37	17	0	12	16	2611689	4	0	
29.371	11	0	12	16	2611689	4	0	
29.371	15	0	12	16	2620042	4	0	
29.372	18	0	12	16	2620042	4	0	
29.372	19	0	12	16	2620042	4	0	
31.359	2	0	13	16	2625641	4	0	
31.36	3	0	13	16	2641160	4	0	
31.361	7	0	13	16	2613078	4	0	
31.363	6	0	13	16	2621440	4	0	
31.363	10	0	13	16	2620042	4	0	
31.363	12	0	13	16	2615859	4	0	
31.364	14	0	13	16	2618646	4	0	
31.365	4	0	13	16	2645425	4	0	
31.366	8	0	13	16	2611689	4	0	
31.367	20	0	13	16	2610302	4	0	
31.368	5	0	13	16	2635496	4	0	
31.369	21	0	13	16	2620042	4	0	
31.37	9	0	13	16	2610302	4	0	
31.37	13	0	13	16	2620042	4	0	
31.37	17	0	13	16	2620042	4	0	
31.371	11	0	13	16	2620042	4	0	
31.371	15	0	13	16	2610302	4	0	
31.372	18	0	13	16	2608917	4	0	
31.372	19	0	13	16	2610302	4	0	
33.359	2	0	14	16	2648275	4	0	
33.36	3	0	14	16	2618646	4	0	
33.361	7	0	14	16	2621440	4	0	
33.363	6	0	14	16	2611689	4	0	
33.363	10	0	14	16	2611689	4	0	
33.363	12	0	14	16	2620042	4	0	
33.364	14	0	14	16	2611689	4	0	
33.365	4	0	14	16	2622838	4	0	
33.366	8	0	14	16	2620042	4	0	
33.367	20	0	14	16	2618646	4	0	
33.368	5	0	14	16	2632672	4	0	
33.369	21	0	14	16	2611689	4	0	
33.37	9	0	14	16	2618646	4	0	
33.37	13	0	14	16	2613078	4	0	
33.37	17	0	14	16	2613078	4	0	
33.371	11	0	14	16	2610302	4	0	
33.371	15	0	14	16	2620042	4	0	
33.372	18	0	14	16	2620042	4	0	
33.372	19	0	14	16	2620042	4	0	
35.359	2	0	15	16	2625641	4	0	
35.36	3	0	15	16	2646849	4	0	
35.361	7	0	15	16	2617252	4	0	
35.363	6	0	15	16	2620042	4	0	
35.363	10	0	15	16	2618646	4	0	
35.363	12	0	15	16	2611689	4	0	
35.364	14	0	15	16	2620042	4	0	
35.365	4	0	15	16	2632672	4	0	
35.366	8	0	15	16	2610302	4	0	
35.367	20	0	15	16	2608917	4	0	
35.368	5	0	15	16	2635496	4	0	
35.369	21	0	15	16	2620042	4	0	
35.37	9	0	15	16	2615859	4	0	
35.37	13	0	15	16	2620042	4	0	
35.37	17	0	15	16	2620042	4	0	
35.371	11	0	15	16	2624239	4	0	
35.371	15	0	15	16	2611689	4	0	
35.372	18	0	15	16	2611689	4	0	
35.372	19	0	15	16	2610302	4	0	
37.359	2	0	16	16	2641160	4	0	
37.36	3	0	16	16	2618646	4	0	
37.361	7	0	16	16	2627044	4	0	
37.363	6	0	16	16	2635496	4	0	
37.363	10	0	16	16	2610302	4	0	
37.363	12	0	16	16	2618646	4	0	
37.364	14	0	16	16	2610302	4	0	
37.365	4	0	16	16	2636909	4	0	
37.366	8	0	16	16	2620042	4	0	
37.367	20	0	16	16	2620042	4	0	
37.368	5	0	16	16	2632672	4	0	
37.369	21	0	16	16	2611689	4	0	
37.37	9	0	16	16	2596513	4	0	
37.37	13	0	16	16	2624239	4	0	
37.37	17	0	16	16	2617252	4	0	
37.371	11	0	16	16	2611689	4	0	
37.371	15	0	16	16	2620042	4	0	
37.372	18	0	16	16	2618646	4	0	
37.372	19	0	16	16	2614468	4	0	
39.359	2	0	17	16	2627044	4	0	
39.36	3	0	17	16	2648275	4	0	
39.361	7	0	17	16	2617252	4	0	
39.363	6	0	17	16	2602011	4	0	
39.363	10	0	17	16	2620042	4	0	
39.363	12	0	17	16	2620042	4	0	
39.364	14	0	17	16	2618646	4	0	
39.365	4	0	17	16	2632672	4	0	
39.366	8	0	17	16	2608917	4	0	
39.367	20	0	17	16	2608917	4	0	
39.368	5	0	17	16	2615859	4	0	
39.369	21	0	17	16	2620042	4	0	
39.37	9	0	17	16	2613078	4	0	
39.37	13	0	17	16	2613078	4	0	
39.37	17	0	17	16	2610302	4	0	
39.371	11	0	17	16	2624239	4	0	
39.371	15	0	17	16	2611689	4	0	
39.372	18	0	17	16	2611689	4	0	
39.372	19	0	17	16	2611689	4	0	
41.359	2	0	18	16	2641160	4	0	
41.36	3	0	18	16	2624239	4	0	
41.361	7	0	18	16	2621440	4	0	
41.363	6	0	18	16	2624239	4	0	
41.363	10	0	18	16	2611689	4	0	
41.363	12	0	18	16	2611689	6	0	
41.364	14	0	18	16	2611689	6	0	
41.365	4	0	18	16	2617252	4	0	
41.366	8	0	18	16	2620042	6	0	
41.367	20	0	18	16	2620042	4	0	
41.368	5	0	18	16	2621440	4	0	
41.369	21	0	18	16	2606150	4	0	
41.37	9	0	18	16	2618646	4	0	
41.37	13	0	18	16	2621440	4	0	
41.37	17	0	18	16	2618646	4	0	
41.371	11	0	18	16	2614468	4	0	
41.371	15	0	18	16	2618646	4	0	
41.372	18	0	18	16	2620042	4	0	
41.372	19	0	18	16	2620042	4	0	
43.359	2	0	19	16	2625641	4	0	
43.36	3	0	19	16	2653995	4	0	
43.361	7	0	19	16	2617252	4	0	
43.363	6	0	19	16	2615859	4	0	
43.363	10	0	19	16	2620042	6	0	
43.363	12	0	19	16	2620042	6	0	
43.364	14	0	19	16	2620042	6	0	
43.365	4	0	19	16	2645425	4	0	
43.366	8	0	19	16	2611689	6	0	
43.367	20	0	19	16	2611689	6	0	
43.368	5	0	19	16	2635496	4	0	
43.369	21	0	19	16	2620042	4	0	
43.37	9	0	19	16	2611689	4	0	
43.37	13	0	19	16	2611689	4	0	
43.37	17	0	19	16	2611689	4	0	
43.371	11	0	19	16	2620042	4	0	
43.371	15	0	19	16	2611689	4	0	
43.372	18	0	19	16	2611689	6	0	
43.372	19	0	19	16	2613078	6	0	
45.359	2	0	20	16	2641160	4	0	
45.36	3	0	20	16	2621440	4	0	
45.361	7	0	20	16	2625641	4	0	
45.363	6	0	20	16	2620042	4	0	
45.363	10	0	20	16	2611689	6	0	
45.363	12	0	20	16	2610302	6	0	
45.364	14	0	20	16	2610302	6	0	
45.365	4	0	20	16	2618646	4	0	
45.366	8	0	20	16	2635496	6	0	
45.367	20	0	20	16	2620042	6	0	
45.368	5	0	20	16	2648275	4	0	
45.369	21	0	20	16	2608917	4	0	
45.37	9	0	20	16	2618646	4	0	
45.37	13	0	20	16	2622838	4	0	
45.37	17	0	20	16	2622838	4	0	
45.371	11	0	20	16	2608917	4	0	
45.371	15	0	20	16	2618646	4	0	
45.372	18	0	20	16	2620042	6	0	
45.372	19	0	20	16	2617252	6	0	
47.359	2	0	21	16	2651132	6	0	
47.36	3	0	21	16	2645425	6	0	
47.361	7	0	21	16	2614468	6	0	
47.363	6	0	21	16	2634083	4	0	
47.363	10	0	21	16	2620042	6	0	
47.363	12	0	21	16	2620042	6	0	
47.364	14	0	21	16	2627044	6	0	
47.365	4	0	21	16	2634083	4	0	
47.366	8	0	21	16	2618646	6	0	
47.367	20	0	21	16	2611689	6	0	
47.368	5	0	21	16	2620042	4	0	
47.369	21	0	21	16	2620042	4	0	
47.37	9	0	21	16	2613078	4	0	
47.37	13	0	21	16	2611689	4	0	
47.37	17	0	21	16	2611689	4	0	
47.371	11	0	21	16	2618646	4	0	
47.371	15	0	21	16	2610302	4	0	
47.372	18	0	21	16	2613078	6	0	
47.372	19	0	21	16	2611689	6	0	
49.359	2	0	22	16	2651132	6	0	
49.36	3	0	22	16	2622838	6	0	
49.361	7	0	22	16	2621440	6	0	
49.363	6	0	22	16	2620042	4	0	
49.363	10	0	22	16	2611689	6	0	
49.363	12	0	22	16	2613078	6	0	
49.364	14	0	22	16	2614468	6	0	
49.365	4	0	22	16	2624239	4	0	
49.366	8	0	22	16	2586947	6	0	
49.367	20	0	22	16	2618646	6	0	
49.368	5	0	22	16	2621440	4	0	
49.369	21	0	22	16	2610302	4	0	
49.37	9	0	22	16	2620042	4	0	
49.37	13	0	22	16	2621440	4	0	
49.37	17	0	22	16	2620042	4	0	
49.371	11	0	22	16	2614468	4	0	
49.371	15	0	22	16	2620042	4	0	
49.372	18	0	22	16	2620042	6	0	
49.372	19	0	22	16	2621440	6	0	
51.359	2	0	23	16	2652563	6	0	
51.36	3	0	23	16	2625641	6	0	
51.361	7	0	23	16	2615859	6	0	
51.363	6	0	23	16	2624239	4	0	
51.363	10	0	23	16	2620042	6	0	
51.363	12	0	23	16	2620042	6	0	
51.364	14	0	23	16	2618646	6	0	
51.365	4	0	23	16	2625641	6	0	
51.366	8	0	23	16	2613078	6	0	
51.367	20	0	23	16	2613078	6	0	
51.368	5	0	23	16	2635496	6	0	
51.369	21	0	23	16	2620042	6	0	
51.37	9	0	23	16	2611689	6	0	
51.37	13	0	23	16	2610302	6	0	
51.37	17	0	23	16	2608917	6	0	
51.371	11	0	23	16	2620042	6	0	
51.371	15	0	23	16	2610302	6	0	
51.372	18	0	23	16	2611689	6	0	
51.372	19	0	23	16	2613078	6	0	
53.359	2	0	24	16	2627044	6	0	
53.36	3	0	24	16	2641160	6	0	
53.361	7	0	24	16	2620042	6	0	
53.363	6	0	24	16	2613078	4	0	
53.363	10	0	24	16	2610302	6	0	
53.363	12	0	24	16	2608917	6	0	
53.364	14	0	24	16	2611689	6	0	
53.365	4	0	24	16	2615859	6	0	
53.366	8	0	24	16	2620042	6	0	
53.367	20	0	24	16	2620042	6	0	
53.368	5	0	24	16	2614468	6	0	
53.369	21	0	24	16	2608917	6	0	
53.37	9	0	24	16	2622838	6	0	
53.37	13	0	24	16	2620042	6	0	
53.37	17	0	24	16	2618646	6	0	
53.371	11	0	24	16	2610302	6	0	
53.371	15	0	24	16	2634083	6	0	
53.372	18	0	24	16	2618646	6	0	
53.372	19	0	24	16	2620042	6	0	
55.359	2	0	25	16	2655429	6	0	
55.36	3	0	25	16	2621440	6	0	
55.361	7	0	25	16	2614468	6	0	
55.363	6	0	25	16	2621440	6	0	
55.363	10	0	25	16	2625641	6	0	
55.363	12	0	25	16	2620042	6	0	
55.364	14	0	25	16	2620042	6	0	
55.365	4	0	25	16	2636909	6	0	
55.366	8	0	25	16	2611689	6	0	
55.367	20	0	25	16	2611689	6	0	
55.368	5	0	25	16	2622838	6	0	
55.369	21	0	25	16	2620042	6	0	
55.37	9	0	25	16	2611689	6	0	
55.37	13	0	25	16	2610302	6	0	
55.37	17	0	25	16	2610302	6	0	
55.371	11	0	25	16	2618646	6	0	
55.371	15	0	25	16	2611689	6	0	
55.372	18	0	25	16	2608917	6	0	
55.372	19	0	25	16	2608917	6	0	
57.359	2	0	26	16	2642580	6	0	
57.36	3	0	26	16	2646849	6	0	
57.361	7	0	26	16	2620042	6	0	
57.363	6	0	26	16	2610302	6	0	
57.363	10	0	26	16	2611689	6	0	
57.363	12	0	26	16	2610302	6	0	
57.364	14	0	26	16	2613078	6	0	
57.365	4	0	26	16	2634083	6	0	
57.366	8	0	26	16	2620042	6	0	
57.367	20	0	26	16	2615859	6	0	
57.368	5	0	26	16	2634083	6	0	
57.369	21	0	26	16	2610302	6	0	
57.37	9	0	26	16	2621440	6	0	
57.37	13	0	26	16	2620042	6	0	
57.37	17	0	26	16	2618646	6	0	
57.371	11	0	26	16	2608917	6	0	
57.371	15	0	26	16	2615859	6	0	
57.372	18	0	26	16	2614468	6	0	
57.372	19	0	26	16	2620042	6	0	
59.359	2	0	27	16	2621440	6	0	
59.36	3	0	27	16	2618646	6	0	
59.361	7	0	27	16	2615859	6	0	
59.363	6	0	27	16	2620042	6	0	
59.363	10	0	27	16	2620042	6	0	
59.363	12	0	27	16	2620042	6	0	
59.364	14	0	27	16	2622838	6	0	
59.365	4	0	27	16	2615859	6	0	
59.366	8	0	27	16	2608917	6	0	
59.367	20	0	27	16	2608917	6	0	
59.368	5	0	27	16	2615859	6	0	
59.369	21	0	27	16	2618646	6	0	
59.37	9	0	27	16	2617252	6	0	
59.37	13	0	27	16	2610302	6	0	
59.37	17	0	27	16	2611689	6	0	
59.371	11	0	27	16	2620042	6	0	
59.371	15	0	27	16	2608917	6	0	
59.372	18	0	27	16	2613078	6	0	
59.372	19	0	27	16	2608917	6	0	
61.359	2	0	28	16	2655429	6	0	
61.36	3	0	28	16	2629855	6	0	
61.361	7	0	28	16	2620042	6	0	
61.363	6	0	28	16	2618646	6	0	
61.363	10	0	28	16	2613078	6	0	
61.363	12	0	28	16	2608917	6	0	
61.364	14	0	28	16	2610302	6	0	
61.365	4	0	28	16	2638325	6	0	
61.366	8	0	28	16	2620042	6	0	
61.367	20	0	28	16	2620042	6	0	
61.368	5	0	28	16	2653995	6	0	
61.369	21	0	28	16	2610302	6	0	
61.37	9	0	28	16	2618646	6	0	
61.37	13	0	28	16	2620042	6	0	
61.37	17	0	28	16	2621440	6	0	
61.371	11	0	28	16	2611689	6	0	
61.371	15	0	28	16	2624239	6	0	
61.372	18	0	28	16	2618646	6	0	
61.372	19	0	28	16	2621440	6	0	
63.359	2	0	29	16	2628449	6	0	
63.36	3	0	29	16	2651132	6	0	
63.361	7	0	29	16	2634083	6	0	
63.363	6	0	29	16	2622838	6	0	
63.363	10	0	29	16	2620042	6	0	
63.363	12	0	29	16	2617252	6	0	
63.364	14	0	29	16	2620042	6	0	
63.365	4	0	29	16	2600635	6	0	
63.366	8	0	29	16	2632672	6	0	
63.367	20	0	29	16	2611689	6	0	
63.368	5	0	29	16	2621440	6	0	
63.369	21	0	29	16	2620042	6	0	
63.37	9	0	29	16	2611689	6	0	
63.37	13	0	29	16	2613078	6	0	
63.37	17	0	29	16	2611689	6	0	
63.371	11	0	29	16	2624239	6	0	
63.371	15	0	29	16	2614468	6	0	
63.372	18	0	29	16	2610302	6	0	
63.372	19	0	29	16	2611689	6	0	
65.359	2	0	30	16	2655429	6	0	
65.36	3	0	30	16	2648275	6	0	
65.361	7	0	30	16	2617252	6	0	
65.363	6	0	30	16	2611689	6	0	
65.363	10	0	30	16	2610302	6	0	
65.363	12	0	30	16	2613078	6	0	
65.364	14	0	30	16	2613078	6	0	
65.365	4	0	30	16	2621440	6	0	
65.366	8	0	30	16	2614468	6	0	
65.367	20	0	30	16	2620042	6	0	
65.368	5	0	30	16	2620042	6	0	
65.369	21	0	30	16	2610302	6	0	
65.37	9	0	30	16	2621440	6	0	
65.37	13	0	30	16	2618646	6	0	
65.37	17	0	30	16	2618646	6	0	
65.371	11	0	30	16	2611689	6	0	
65.371	15	0	30	16	2620042	6	0	
65.372	18	0	30	16	2620042	6	0	
65.372	19	0	30	16	2618646	6	0	
67.359	2	0	31	16	2627044	6	0	
67.36	3	0	31	16	2651132	6	0	
67.361	7	0	31	16	2621440	6	0	
67.363	6	0	31	16	2620042	6	0	
67.363	10	0	31	16	2620042	6	0	
67.363	12	0	31	16	2620042	6	0	
67.364	14	0	31	16	2620042	6	0	
67.365	4	0	31	16	2613078	6	0	
67.366	8	0	31	16	2620042	6	0	
67.367	20	0	31	16	2610302	6	0	
67.368	5	0	31	16	2585586	6	0	
67.369	21	0	31	16	2620042	6	0	
67.37	9	0	31	16	2610302	6	0	
67.37	13	0	31	16	2611689	6	0	
67.37	17	0	31	16	2608917	6	0	
67.371	11	0	31	16	2622838	6	0	
67.371	15	0	31	16	2611689	6	0	
67.372	18	0	31	16	2611689	6	0	
67.372	19	0	31	16	2610302	6	0	
69.359	2	0	32	16	2648275	6	0	
69.36	3	0	32	16	2649703	6	0	
69.361	7	0	32	16	2613078	6	0	
69.363	6	0	32	16	2611689	6	0	
69.363	10	0	32	16	2611689	6	0	
69.363	12	0	32	16	2608917	6	0	
69.364	14	0	32	16	2613078	6	0	
69.365	4	0	32	16	2641160	6	0	
69.366	8	0	32	16	2610302	6	0	
69.367	20	0	32	16	2618646	6	0	
69.368	5	0	32	16	2639742	6	0	
69.369	21	0	32	16	2613078	6	0	
69.37	9	0	32	16	2622838	6	0	
69.37	13	0	32	16	2620042	6	0	
69.37	17	0	32	16	2620042	6	0	
69.371	11	0	32	16	2610302	6	0	
69.371	15	0	32	16	2620042	6	0	
69.372	18	0	32	16	2620042	6	0	
69.372	19	0	32	16	2621440	6	0	
71.359	2	0	33	16	2627044	6	0	
71.36	3	0	33	16	2618646	6	0	
71.361	7	0	33	16	2624239	6	0	
71.363	6	0	33	16	2621440	6	0	
71.363	10	0	33	16	2621440	6	0	
71.363	12	0	33	16	2620042	8	0	
71.364	14	0	33	16	2621440	8	0	
71.365	4	0	33	16	2615859	6	0	
71.366	8	0	33	16	2620042	8	0	
71.367	20	0	33	16	2607533	6	0	
71.368	5	0	33	16	2608917	6	0	
71.369	21	0	33	16	2618646	6	0	
71.37	9	0	33	16	2615859	6	0	
71.37	13	0	33	16	2611689	6	0	
71.37	17	0	33	16	2610302	6	0	
71.371	11	0	33	16	2620042	6	0	
71.371	15	0	33	16	2611689	6	0	
71.372	18	0	33	16	2613078	6	0	
71.372	19	0	33	16	2610302	6	0	
73.359	2	0	34	16	2649703	6	0	
73.36	3	0	34	16	2639742	6	0	
73.361	7	0	34	16	2611689	6	0	
73.363	6	0	34	16	2634083	6	0	
73.363	10	0	34	16	2614468	6	0	
73.363	12	0	34	16	2614468	8	0	
73.364	14	0	34	16	2610302	8	0	
73.365	4	0	34	16	2625641	6	0	
73.366	8	0	34	16	2613078	8	0	
73.367	20	0	34	16	2621440	6	0	
73.368	5	0	34	16	2606150	6	0	
73.369	21	0	34	16	2611689	6	0	
