Time	Node	UserId	SegmentNumber	SegmentRepID	SegmentExperiencedBitrate(bit/s)	BufferLevel(s)	StallingTime(msec)	SegmentDepIds
4.611	66	0	0	1	86211	0	4510	
4.611	70	0	0	1	86211	0	4510	
4.612	65	0	0	1	86211	0	4510	
4.613	68	0	0	1	86211	0	4510	
4.613	57	0	0	1	86211	0	4510	
4.615	58	0	0	1	86211	0	4510	
4.615	60	0	0	1	86211	0	4510	
4.616	61	0	0	1	86211	0	4510	
4.616	67	0	0	1	86211	0	4510	
4.617	64	0	0	1	86211	0	4510	
4.62	63	0	0	1	86211	0	4510	
4.62	69	0	0	1	86211	0	4510	
4.622	59	0	0	1	86211	0	4517	
6.611	66	0	1	1	246417	4	0	
6.611	70	0	1	1	246417	4	0	
6.612	65	0	1	1	246417	4	0	
6.613	68	0	1	1	246417	4	0	
6.613	57	0	1	1	246417	4	0	
6.615	58	0	1	1	246417	4	0	
6.615	60	0	1	1	246417	4	0	
6.616	61	0	1	1	246417	4	0	
6.616	67	0	1	1	246417	4	0	
6.617	64	0	1	1	246417	4	0	
6.62	63	0	1	1	246417	4	0	
6.62	69	0	1	1	246417	4	0	
6.622	59	0	1	1	246417	4	0	
8.611	66	0	2	4	1147923	4	0	
8.611	70	0	2	4	1147923	4	0	
8.612	65	0	2	4	1147923	4	0	
8.613	68	0	2	4	1147923	4	0	
8.613	57	0	2	4	1147923	4	0	
8.615	58	0	2	4	1147923	4	0	
8.615	60	0	2	4	1147923	4	0	
8.616	61	0	2	4	1147923	4	0	
8.616	67	0	2	4	1147923	4	0	
8.617	64	0	2	4	1147923	4	0	
8.62	63	0	2	4	1147923	4	0	
8.62	69	0	2	4	1147923	4	0	
8.622	59	0	2	4	1147923	4	0	
10.611	66	0	3	11	1288366	4	0	
10.611	70	0	3	11	1288366	4	0	
10.612	65	0	3	11	1288366	4	0	
10.613	68	0	3	11	1288366	4	0	
10.613	57	0	3	11	1288366	4	0	
10.615	58	0	3	11	1288366	4	0	
