Time	Node	UserId	SegmentNumber	SegmentRepID	SegmentExperiencedBitrate(bit/s)	BufferLevel(s)	StallingTime(msec)	SegmentDepIds
3.612	159	0	0	1	1316571	0	3510	
3.613	103	0	0	1	1335652	0	3510	
3.62	106	0	0	1	1335652	0	3512	
4.611	58	0	0	1	86211	0	4510	
4.611	189	0	0	1	86211	0	4510	
4.611	124	0	0	1	86211	0	4510	
4.611	151	0	0	1	86211	0	4510	
4.611	147	0	0	1	86211	0	4510	
4.612	155	0	0	1	86211	0	4510	
4.612	198	0	0	1	86211	0	4511	
4.612	74	0	0	1	86211	0	4510	
4.612	113	0	0	1	86130	0	4510	
4.612	90	0	0	1	86211	0	4510	
4.612	119	0	0	1	86211	0	4510	
4.612	194	0	0	1	86211	0	4510	
4.613	68	0	0	1	86211	0	4510	
4.613	196	0	0	1	86211	0	4510	
4.613	88	0	0	1	85650	0	4510	
4.613	134	0	0	1	86211	0	4510	
4.613	127	0	0	1	86211	0	4510	
4.613	138	0	0	1	86211	0	4510	
4.613	92	0	0	1	86211	0	4510	
4.614	178	0	0	1	86211	0	4510	
4.614	168	0	0	1	86211	0	4510	
4.614	181	0	0	1	86130	0	4510	
4.614	149	0	0	1	86211	0	4510	
4.614	67	0	0	1	86211	0	4510	
4.614	77	0	0	1	86211	0	4511	
4.614	137	0	0	1	86211	0	4510	
4.614	73	0	0	1	86211	0	4510	
4.614	78	0	0	1	86211	0	4511	
4.615	193	0	0	1	86211	0	4510	
4.615	197	0	0	1	86211	0	4510	
4.615	186	0	0	1	86211	0	4510	
4.615	129	0	0	1	86211	0	4510	
4.615	71	0	0	1	85491	0	4510	
4.615	164	0	0	1	86211	0	4510	
4.615	183	0	0	1	86211	0	4510	
4.615	187	0	0	1	86211	0	4510	
4.616	84	0	0	1	86211	0	4510	
4.616	100	0	0	1	86211	0	4510	
4.616	184	0	0	1	85491	0	4511	
4.616	153	0	0	1	86211	0	4510	
4.616	93	0	0	1	86211	0	4510	
4.617	135	0	0	1	86211	0	4510	
4.617	144	0	0	1	86211	0	4510	
4.617	179	0	0	1	85018	0	4510	
4.617	101	0	0	1	84940	0	4510	
4.617	123	0	0	1	86211	0	4510	
4.618	95	0	0	1	86211	0	4510	
4.618	148	0	0	1	86211	0	4510	
4.618	131	0	0	1	86211	0	4510	
4.618	125	0	0	1	85650	0	4517	
4.618	81	0	0	1	86211	0	4510	
4.619	59	0	0	1	86211	0	4510	
4.619	110	0	0	1	86211	0	4510	
4.619	145	0	0	1	86211	0	4517	
4.619	63	0	0	1	86211	0	4517	
4.62	188	0	0	1	85491	0	4511	
4.62	105	0	0	1	86130	0	4510	
4.62	126	0	0	1	85650	0	4517	
4.62	80	0	0	1	85650	0	4517	
4.62	96	0	0	1	86050	0	4510	
4.62	85	0	0	1	85650	0	4510	
4.62	177	0	0	1	86130	0	4510	
4.62	191	0	0	1	86130	0	4510	
4.62	79	0	0	1	85650	0	4512	
4.62	87	0	0	1	85491	0	4512	
4.62	57	0	0	1	86211	0	4510	
4.62	70	0	0	1	86211	0	4511	
4.62	175	0	0	1	86211	0	4510	
4.621	130	0	0	1	86211	0	4511	
4.621	170	0	0	1	86211	0	4517	
4.622	60	0	0	1	86211	0	4518	
4.622	141	0	0	1	86211	0	4517	
4.622	176	0	0	1	85730	0	4514	
4.623	72	0	0	1	86211	0	4517	
4.623	97	0	0	1	86211	0	4517	
4.623	143	0	0	1	84940	0	4518	
4.624	64	0	0	1	86211	0	4518	
4.624	115	0	0	1	85650	0	4517	
4.624	132	0	0	1	85810	0	4518	
4.625	112	0	0	1	85970	0	4524	
4.625	121	0	0	1	85333	0	4519	
4.625	122	0	0	1	85650	0	4517	
4.625	82	0	0	1	85650	0	4517	
4.626	65	0	0	1	86211	0	4524	
4.627	66	0	0	1	86211	0	4517	
4.627	69	0	0	1	86130	0	4519	
4.627	171	0	0	1	86211	0	4517	
4.627	165	0	0	1	86211	0	4517	
4.628	118	0	0	1	85333	0	4519	
4.628	94	0	0	1	84940	0	4526	
4.629	154	0	0	1	85650	0	4528	
4.63	150	0	0	1	86211	0	4524	
4.63	195	0	0	1	85650	0	4522	
4.632	158	0	0	1	86130	0	4524	
4.634	146	0	0	1	86211	0	4525	
4.635	109	0	0	1	84940	0	4527	
4.636	83	0	0	1	86130	0	4527	
4.637	116	0	0	1	86211	0	4531	
4.653	157	0	0	1	85096	0	4552	
4.653	104	0	0	1	85096	0	4552	
4.653	162	0	0	1	85096	0	4552	
4.653	163	0	0	1	85096	0	4552	
4.653	152	0	0	1	85096	0	4552	
4.654	76	0	0	1	85096	0	4552	
4.654	182	0	0	1	85096	0	4552	
4.654	102	0	0	1	85096	0	4552	
4.654	98	0	0	1	85096	0	4552	
4.654	99	0	0	1	85096	0	4552	
4.655	120	0	0	1	85096	0	4552	
4.655	142	0	0	1	85096	0	4547	
4.66	174	0	0	1	85096	0	4552	
4.66	172	0	0	1	85412	0	4553	
4.661	107	0	0	1	85096	0	4552	
4.661	133	0	0	1	85096	0	4552	
4.661	117	0	0	1	85096	0	4552	
4.661	114	0	0	1	85096	0	4553	
4.661	75	0	0	1	85096	0	4552	
4.661	180	0	0	1	85096	0	4552	
4.662	139	0	0	1	85096	0	4552	
4.667	89	0	0	1	85096	0	4559	
5.612	159	0	1	11	1186576	0	0	
5.613	103	0	1	11	1186576	0	0	
5.62	106	0	1	11	1186576	0	0	
6.611	58	0	1	1	246417	4	0	
6.611	189	0	1	1	246417	4	0	
6.611	124	0	1	1	246417	4	0	
6.611	151	0	1	1	246417	4	0	
6.611	147	0	1	1	246417	4	0	
6.612	155	0	1	1	246417	4	0	
6.612	198	0	1	1	246417	4	0	
6.612	74	0	1	1	246417	4	0	
6.612	113	0	1	1	246417	2	0	
6.612	90	0	1	1	246417	4	0	
6.612	119	0	1	1	246417	4	0	
6.612	194	0	1	1	246417	4	0	
6.613	68	0	1	1	246417	4	0	
6.613	196	0	1	1	246417	4	0	
6.613	88	0	1	1	246417	4	0	
6.613	134	0	1	1	246417	4	0	
6.613	127	0	1	1	246417	4	0	
6.613	138	0	1	1	246417	4	0	
6.613	92	0	1	1	246417	4	0	
6.614	178	0	1	1	246417	4	0	
6.614	168	0	1	1	246417	4	0	
6.614	181	0	1	1	246417	4	0	
6.614	149	0	1	1	246417	4	0	
6.614	67	0	1	1	246417	4	0	
6.614	77	0	1	1	246417	4	0	
6.614	137	0	1	1	246417	4	0	
6.614	73	0	1	1	246417	4	0	
6.614	78	0	1	1	246417	4	0	
6.615	193	0	1	1	246417	4	0	
6.615	197	0	1	1	246417	4	0	
6.615	186	0	1	1	246417	4	0	
6.615	129	0	1	1	246417	4	0	
6.615	71	0	1	1	246417	4	0	
6.615	164	0	1	1	246417	4	0	
6.615	183	0	1	1	246417	4	0	
6.615	187	0	1	1	246417	4	0	
6.616	84	0	1	1	246417	4	0	
6.616	100	0	1	1	246417	4	0	
6.616	184	0	1	1	245106	4	0	
6.616	153	0	1	1	246417	4	0	
6.616	93	0	1	1	246417	4	0	
6.617	135	0	1	1	246417	4	0	
6.617	144	0	1	1	246417	4	0	
6.617	179	0	1	1	229253	4	0	
6.617	101	0	1	1	241889	4	0	
6.617	123	0	1	1	246417	4	0	
6.618	95	0	1	1	246417	4	0	
6.618	148	0	1	1	246417	4	0	
6.618	131	0	1	1	246417	4	0	
6.618	125	0	1	1	246417	4	0	
6.618	81	0	1	1	246417	4	0	
6.619	59	0	1	1	246417	4	0	
6.619	110	0	1	1	246417	4	0	
6.619	145	0	1	1	246417	4	0	
6.619	63	0	1	1	246417	2	0	
6.62	188	0	1	1	246417	4	0	
6.62	105	0	1	1	246417	4	0	
6.62	126	0	1	1	246417	4	0	
6.62	80	0	1	1	246417	4	0	
6.62	96	0	1	1	246417	4	0	
6.62	85	0	1	1	246417	4	0	
6.62	177	0	1	1	246417	4	0	
6.62	191	0	1	1	246417	4	0	
6.62	79	0	1	1	241889	4	0	
6.62	87	0	1	1	245106	4	0	
6.62	57	0	1	1	246417	4	0	
6.62	70	0	1	1	246417	4	0	
6.62	175	0	1	1	246417	4	0	
6.621	130	0	1	1	246417	4	0	
6.621	170	0	1	1	246417	4	0	
6.622	60	0	1	1	246417	4	0	
6.622	141	0	1	1	246417	4	0	
6.622	176	0	1	1	246417	4	0	
6.623	72	0	1	1	246417	4	0	
6.623	97	0	1	1	246417	4	0	
6.623	143	0	1	1	232141	4	0	
6.624	64	0	1	1	246417	4	0	
6.624	115	0	1	1	246417	4	0	
6.624	132	0	1	1	245106	4	0	
6.625	112	0	1	1	245106	2	0	
6.625	121	0	1	1	245106	2	0	
6.625	122	0	1	1	246417	4	0	
6.625	82	0	1	1	246417	4	0	
6.626	65	0	1	1	246417	4	0	
6.627	66	0	1	1	241889	4	0	
6.627	69	0	1	1	246417	4	0	
6.627	171	0	1	1	246417	2	0	
6.627	165	0	1	1	246417	4	0	
6.628	118	0	1	1	244456	4	0	
6.628	94	0	1	1	231557	4	0	
6.629	154	0	1	1	243166	4	0	
6.63	150	0	1	1	246417	4	0	
6.63	195	0	1	1	243166	4	0	
6.632	158	0	1	1	246417	2	0	
6.634	146	0	1	1	246417	4	0	
6.635	109	0	1	1	233316	4	0	
6.636	83	0	1	1	245760	4	0	
6.637	116	0	1	1	246417	4	0	
6.653	157	0	1	1	225330	4	0	
6.653	104	0	1	1	225330	4	0	
6.653	162	0	1	1	225330	4	0	
6.653	163	0	1	1	225330	4	0	
6.653	152	0	1	1	225330	4	0	
6.654	76	0	1	1	225330	4	0	
6.654	182	0	1	1	225330	4	0	
6.654	102	0	1	1	225330	4	0	
6.654	98	0	1	1	225330	4	0	
6.654	99	0	1	1	225330	4	0	
6.655	120	0	1	1	225330	4	0	
6.655	142	0	1	1	225330	4	0	
6.66	174	0	1	1	229253	4	0	
6.66	172	0	1	1	245106	4	0	
6.661	107	0	1	1	225330	4	0	
6.661	133	0	1	1	225330	4	0	
6.661	117	0	1	1	225330	4	0	
6.661	114	0	1	1	225330	4	0	
6.661	75	0	1	1	225330	4	0	
6.661	180	0	1	1	225330	4	0	
6.662	139	0	1	1	225330	4	0	
6.667	89	0	1	1	229253	4	0	
7.612	159	0	2	12	1249929	0	0	
7.613	103	0	2	12	1249929	0	0	
7.62	106	0	2	12	1249929	0	0	
8.611	58	0	2	4	1147923	4	0	
8.611	189	0	2	4	1147923	4	0	
8.611	124	0	2	4	1147923	4	0	
8.611	151	0	2	4	1147923	4	0	
8.611	147	0	2	4	1147923	4	0	
8.612	155	0	2	4	1147923	4	0	
8.612	198	0	2	4	1147923	4	0	
8.612	74	0	2	4	1147923	4	0	
8.612	113	0	2	4	1147923	4	0	
8.612	90	0	2	4	1144279	4	0	
8.612	119	0	2	4	1147923	4	0	
8.612	194	0	2	4	1147923	4	0	
8.613	68	0	2	4	1147923	4	0	
8.613	196	0	2	4	1147923	4	0	
8.613	88	0	2	4	1147923	4	0	
8.613	134	0	2	4	1147923	4	0	
8.613	127	0	2	4	1147923	4	0	
8.613	138	0	2	4	1147923	4	0	
8.613	92	0	2	4	1119403	4	0	
8.614	178	0	2	4	1147923	4	0	
8.614	168	0	2	4	1147923	4	0	
8.614	181	0	2	4	1147923	4	0	
8.614	149	0	2	4	1147923	4	0	
8.614	67	0	2	4	1147923	4	0	
8.614	77	0	2	4	1147923	4	0	
8.614	137	0	2	4	1147923	4	0	
8.614	73	0	2	4	1147923	4	0	
8.614	78	0	2	4	1147923	4	0	
8.615	193	0	2	4	1147923	4	0	
8.615	197	0	2	4	1147923	4	0	
8.615	186	0	2	4	1147923	4	0	
8.615	129	0	2	4	1147923	4	0	
8.615	71	0	2	4	1147923	4	0	
8.615	164	0	2	4	1147923	4	0	
8.615	183	0	2	4	1147923	4	0	
8.615	187	0	2	4	1147923	4	0	
8.616	84	0	2	4	1147923	4	0	
8.616	100	0	2	4	1147923	4	0	
8.616	184	0	2	4	1140658	4	0	
8.616	153	0	2	4	1147923	4	0	
8.616	93	0	2	4	1147923	4	0	
8.617	135	0	2	4	1147923	4	0	
8.617	144	0	2	4	1147923	4	0	
8.617	179	0	2	3	887699	4	0	
8.617	101	0	2	4	1009658	4	0	
8.617	123	0	2	4	1147923	4	0	
8.618	95	0	2	4	1147923	4	0	
8.618	148	0	2	4	1147923	4	0	
8.618	131	0	2	4	1147923	4	0	
8.618	125	0	2	4	1147923	4	0	
8.618	81	0	2	4	1147923	4	0	
8.619	59	0	2	4	1147923	4	0	
8.619	110	0	2	4	1147923	4	0	
8.619	145	0	2	4	1012494	4	0	
8.619	63	0	2	4	1147923	4	0	
8.62	188	0	2	4	1122891	4	0	
8.62	105	0	2	4	1147923	4	0	
8.62	126	0	2	4	1098926	4	0	
8.62	80	0	2	4	1147923	4	0	
8.62	96	0	2	4	1147923	4	0	
8.62	85	0	2	4	1147923	4	0	
8.62	177	0	2	4	1147923	4	0	
8.62	191	0	2	4	1147923	4	0	
8.62	79	0	2	4	1122891	4	0	
8.62	87	0	2	4	1041757	4	0	
8.62	57	0	2	4	1147923	4	0	
8.62	70	0	2	4	1147923	4	0	
8.62	175	0	2	4	1147923	4	0	
8.621	130	0	2	4	1147923	4	0	
8.621	170	0	2	4	1147923	4	0	
8.622	60	0	2	4	1147923	4	0	
8.622	141	0	2	4	1147923	4	0	
8.622	176	0	2	4	1147923	4	0	
8.623	72	0	2	4	1147923	4	0	
8.623	97	0	2	4	1147923	4	0	
8.623	143	0	2	3	1057300	4	0	
8.624	64	0	2	4	1147923	4	0	
8.624	115	0	2	4	1147923	4	0	
8.624	132	0	2	4	1109070	4	0	
8.625	112	0	2	4	1140658	4	0	
8.625	121	0	2	4	1092266	4	0	
8.625	122	0	2	4	1075964	4	0	
8.625	82	0	2	4	1075964	4	0	
8.626	65	0	2	4	1075964	4	0	
8.627	66	0	2	4	1032802	4	0	
8.627	69	0	2	4	1147923	4	0	
8.627	171	0	2	4	1147923	4	0	
8.627	165	0	2	4	1147923	4	0	
8.628	118	0	2	4	1137059	4	0	
8.628	94	0	2	3	1028047	4	0	
8.629	154	0	2	4	1082426	4	0	
8.63	150	0	2	4	1147923	4	0	
8.63	195	0	2	4	961194	4	0	
8.632	158	0	2	4	1147923	4	0	
8.634	146	0	2	4	1075964	4	0	
8.635	109	0	2	3	1065967	4	0	
8.636	83	0	2	4	1147923	4	0	
8.637	116	0	2	4	1147923	4	0	
8.653	157	0	2	3	887699	4	0	
8.653	104	0	2	3	887699	4	0	
8.653	162	0	2	3	887699	4	0	
8.653	163	0	2	3	887699	4	0	
8.653	152	0	2	3	887699	4	0	
8.654	76	0	2	3	887699	4	0	
8.654	182	0	2	3	887699	4	0	
8.654	102	0	2	3	887699	4	0	
8.654	98	0	2	3	887699	4	0	
8.654	99	0	2	3	887699	4	0	
8.655	120	0	2	3	1057300	4	0	
8.655	142	0	2	3	1065967	4	0	
8.66	174	0	2	3	887699	4	0	
8.66	172	0	2	4	951050	4	0	
8.661	107	0	2	3	887699	4	0	
8.661	133	0	2	3	887699	4	0	
8.661	117	0	2	3	887699	4	0	
8.661	114	0	2	3	887699	4	0	
8.661	75	0	2	3	887699	4	0	
8.661	180	0	2	3	887699	4	0	
8.662	139	0	2	3	1057300	4	0	
8.667	89	0	2	3	887699	4	0	
9.612	159	0	3	12	1249929	0	0	
9.613	103	0	3	12	1249929	0	0	
9.62	106	0	3	12	1249929	0	0	
10.611	58	0	3	11	1288366	4	0	
10.611	189	0	3	11	1288366	4	0	
10.611	124	0	3	11	1288366	4	0	
10.611	151	0	3	11	1288366	4	0	
10.611	147	0	3	11	1288366	4	0	
10.612	155	0	3	11	1288366	4	0	
10.612	198	0	3	11	1287314	4	0	
10.612	74	0	3	11	1288366	4	0	
10.612	113	0	3	11	1132873	4	0	
10.612	90	0	3	11	1287314	4	0	
10.612	119	0	3	11	1288366	4	0	
10.612	194	0	3	11	1288366	4	0	
10.613	68	0	3	11	1288366	4	0	
10.613	196	0	3	11	1288366	4	0	
10.613	88	0	3	11	1288366	4	0	
10.613	134	0	3	11	1288366	4	0	
10.613	127	0	3	11	1288366	4	0	
10.613	138	0	3	11	1288366	4	0	
10.613	92	0	3	11	1286264	4	0	
10.614	178	0	3	11	1326291	4	0	
10.614	168	0	3	11	1288366	4	0	
10.614	181	0	3	11	1288366	4	0	
10.614	149	0	3	11	1288366	4	0	
10.614	67	0	3	11	1288366	4	0	
10.614	77	0	3	11	1288366	4	0	
10.614	137	0	3	11	1288366	4	0	
10.614	73	0	3	11	1288366	4	0	
10.614	78	0	3	11	1961393	4	0	
10.615	193	0	3	11	1288366	4	0	
10.615	197	0	3	11	1288366	4	0	
10.615	186	0	3	11	1288366	4	0	
10.615	129	0	3	11	1288366	4	0	
10.615	71	0	3	11	1288366	4	0	
10.615	164	0	3	11	1288366	4	0	
10.615	183	0	3	11	1288366	4	0	
10.615	187	0	3	11	1288366	4	0	
