Time	Node	UserId	SegmentNumber	SegmentRepID	SegmentExperiencedBitrate(bit/s)	BufferLevel(s)	StallingTime(msec)	SegmentDepIds
11.392	19	0	3	14	1721008	2	0	
11.392	20	0	3	14	1729312	2	0	
11.392	26	0	3	14	1815832	4	0	
11.393	28	0	3	14	1813535	4	0	
11.393	34	0	3	14	1741919	4	0	
11.393	38	0	3	14	1810101	4	0	
11.394	33	0	3	14	1712783	2	0	
11.394	37	0	3	14	1799874	4	0	
11.394	39	0	3	14	1801005	4	0	
13.377	22	0	4	14	1716886	4	0	
13.378	7	0	4	14	1796491	4	0	
13.378	9	0	4	14	1725150	4	0	
13.378	11	0	4	14	1795366	4	0	
13.378	21	0	4	14	1804405	4	0	
13.379	3	0	4	14	1721008	4	0	
13.379	40	0	4	14	1722042	4	0	
13.38	36	0	4	14	1794242	4	0	
13.38	41	0	4	14	1722042	4	0	
13.381	10	0	4	14	1819289	4	0	
13.382	2	0	4	14	1730356	4	0	
13.382	4	0	4	14	1798745	4	0	
13.383	15	0	4	14	1804405	4	0	
13.385	16	0	4	14	1698578	4	0	
13.386	6	0	4	14	1718944	4	0	
13.387	17	0	4	14	1774257	4	0	
13.387	18	0	4	14	1717914	4	0	
13.387	23	0	4	14	1815832	4	0	
13.387	24	0	4	14	1717914	4	0	
13.387	29	0	4	14	1807818	4	0	
13.387	31	0	4	14	1801005	4	0	
13.389	25	0	4	14	1723076	4	0	
13.389	30	0	4	14	1797617	4	0	
13.39	8	0	4	14	1732447	4	0	
13.39	12	0	4	14	1727228	4	0	
13.39	32	0	4	14	1725150	4	0	
13.391	13	0	4	14	1713807	4	0	
13.391	14	0	4	14	1826242	2	0	
13.391	35	0	4	14	1810101	4	0	
13.392	19	0	4	14	1711761	4	0	
13.392	20	0	4	14	1716886	4	0	
13.392	26	0	4	14	1821601	4	0	
13.393	28	0	4	14	1795366	4	0	
13.393	34	0	4	14	1716886	4	0	
13.393	38	0	4	14	1799874	4	0	
13.394	33	0	4	14	1729312	4	0	
13.394	37	0	4	14	1808959	4	0	
13.394	39	0	4	14	1801005	4	0	
15.377	22	0	5	14	1745100	4	0	
15.378	7	0	5	14	1780869	4	0	
15.378	9	0	5	14	1749359	4	0	
15.378	11	0	5	14	1798745	4	0	
15.378	21	0	5	14	1779764	4	0	
15.379	3	0	5	14	1742978	4	0	
15.379	40	0	5	14	1735593	4	0	
15.38	36	0	5	14	1786417	4	0	
15.38	41	0	5	14	1747227	4	0	
15.381	10	0	5	14	1780869	4	0	
15.382	2	0	5	14	1748292	4	0	
15.382	4	0	5	14	1788646	4	0	
15.383	15	0	5	14	1795366	4	0	
15.385	16	0	5	14	1742978	4	0	
15.386	6	0	5	14	1738750	4	0	
15.387	17	0	5	14	1797617	4	0	
15.387	18	0	5	14	1736644	4	0	
15.387	23	0	5	14	1789762	4	0	
15.387	24	0	5	14	1718944	4	0	
15.387	29	0	5	14	1788646	4	0	
15.387	31	0	5	14	1789762	4	0	
15.389	25	0	5	14	1749359	4	0	
15.389	30	0	5	14	1797617	4	0	
15.39	8	0	5	14	1737697	4	0	
15.39	12	0	5	14	1735593	4	0	
15.39	32	0	5	14	1737697	4	0	
15.391	13	0	5	14	1740862	4	0	
15.391	14	0	5	14	1234797	2	0	
15.391	35	0	5	14	1798745	4	0	
15.392	19	0	5	14	1744038	4	0	
15.392	20	0	5	14	1724113	4	0	
15.392	26	0	5	14	1795366	4	0	
15.393	28	0	5	14	1790880	4	0	
15.393	34	0	5	14	1749359	4	0	
15.393	38	0	5	14	1787531	4	0	
15.394	33	0	5	14	1738750	4	0	
15.394	37	0	5	14	1789762	4	0	
15.394	39	0	5	14	1792000	4	0	
17.377	22	0	6	14	1777557	6	0	
17.378	7	0	6	14	1797617	6	0	
17.378	9	0	6	14	1764430	6	0	
17.378	11	0	6	14	1804405	6	0	
17.378	21	0	6	14	1804405	6	0	
17.379	3	0	6	14	1802137	4	0	
17.379	40	0	6	14	1795366	4	0	
17.38	36	0	6	14	1805541	6	0	
17.38	41	0	6	14	1783084	4	0	
17.381	10	0	6	14	1818135	6	0	
17.382	2	0	6	14	1786417	4	0	
17.382	4	0	6	14	1785305	6	0	
17.383	15	0	6	14	1798745	6	0	
17.385	16	0	6	14	1779764	6	0	
17.386	6	0	6	14	1783084	4	0	
17.387	17	0	6	14	1803270	6	0	
17.387	18	0	6	14	1778660	6	0	
17.387	23	0	6	14	1795366	4	0	
17.387	24	0	6	14	1798745	4	0	
17.387	29	0	6	14	1793120	6	0	
17.387	31	0	6	14	1802137	6	0	
17.389	25	0	6	14	1779764	4	0	
17.389	30	0	6	14	1798745	6	0	
17.39	8	0	6	14	1786417	4	0	
17.39	12	0	6	14	1787531	4	0	
17.39	32	0	6	14	1781976	4	0	
17.391	13	0	6	14	1777557	6	0	
17.391	14	0	6	14	1425049	4	0	
17.391	35	0	6	14	1802137	6	0	
17.392	19	0	6	14	1789762	4	0	
17.392	20	0	6	14	1787531	4	0	
17.392	26	0	6	14	1807818	6	0	
17.393	28	0	6	14	1792000	6	0	
17.393	34	0	6	14	1773160	6	0	
17.393	38	0	6	14	1786417	4	0	
17.394	33	0	6	14	1779764	4	0	
17.394	37	0	6	14	1786417	6	0	
17.394	39	0	6	14	1803270	6	0	
19.377	22	0	7	14	1786417	6	0	
19.378	7	0	7	14	1752567	6	0	
19.378	9	0	7	14	1790880	6	0	
19.378	11	0	7	14	1744038	6	0	
19.378	21	0	7	14	1742978	6	0	
19.379	3	0	7	14	1803270	6	0	
19.379	40	0	7	14	1803270	6	0	
19.38	36	0	7	14	1752567	6	0	
19.38	41	0	7	14	1784194	6	0	
19.381	10	0	7	14	1735593	6	0	
19.382	2	0	7	14	1784194	4	0	
19.382	4	0	7	14	1760098	6	0	
19.383	15	0	7	14	1746163	6	0	
19.385	16	0	7	14	1789762	6	0	
19.386	6	0	7	14	1799874	6	0	
19.387	17	0	7	14	1750427	6	0	
19.387	18	0	7	14	1792000	6	0	
19.387	23	0	7	14	1737697	4	0	
19.387	24	0	7	14	1796491	6	0	
19.387	29	0	7	14	1744038	6	0	
19.387	31	0	7	14	1751496	6	0	
19.389	25	0	7	14	1783084	6	0	
19.389	30	0	7	14	1748292	6	0	
19.39	8	0	7	14	1777557	4	0	
19.39	12	0	7	14	1770969	4	0	
19.39	32	0	7	14	1783084	4	0	
19.391	13	0	7	14	1790880	6	0	
19.391	14	0	7	14	1742978	4	0	
19.391	35	0	7	14	1754712	6	0	
19.392	19	0	7	14	1785305	4	0	
19.392	20	0	7	14	1763345	4	0	
19.392	26	0	7	14	1760098	6	0	
19.393	28	0	7	14	1748292	6	0	
19.393	34	0	7	14	1779764	6	0	
19.393	38	0	7	14	1753639	4	0	
19.394	33	0	7	14	1777557	4	0	
19.394	37	0	7	14	1747227	6	0	
19.394	39	0	7	14	1747227	6	0	
21.377	22	0	8	14	1786417	6	0	
21.378	7	0	8	14	1732447	6	0	
21.378	9	0	8	14	1779764	6	0	
21.378	11	0	8	14	1731401	6	0	
21.378	21	0	8	14	1736644	6	0	
21.379	3	0	8	14	1788646	6	0	
21.379	40	0	8	14	1799874	6	0	
21.38	36	0	8	14	1735593	6	0	
21.38	41	0	8	14	1766605	6	0	
21.381	10	0	8	14	1753639	6	0	
21.382	2	0	8	14	1789762	6	0	
21.382	4	0	8	14	1744038	6	0	
21.383	15	0	8	14	1738750	6	0	
21.385	16	0	8	14	1770969	6	0	
21.386	6	0	8	14	1775356	6	0	
21.387	17	0	8	14	1734543	6	0	
21.387	18	0	8	14	1776456	6	0	
21.387	23	0	8	14	1731401	6	0	
21.387	24	0	8	14	1787531	6	0	
21.387	29	0	8	14	1737697	6	0	
21.387	31	0	8	14	1722042	6	0	
21.389	25	0	8	14	1786417	6	0	
21.389	30	0	8	14	1723076	6	0	
21.39	8	0	8	14	1807818	6	0	
21.39	12	0	8	14	1804405	6	0	
21.39	32	0	8	14	1790880	6	0	
21.391	13	0	8	14	1780869	6	0	
21.391	14	0	8	14	1781976	4	0	
21.391	35	0	8	14	1730356	6	0	
21.392	19	0	8	14	1796491	6	0	
21.392	20	0	8	14	1796491	6	0	
21.392	26	0	8	14	1739805	6	0	
21.393	28	0	8	14	1730356	6	0	
21.393	34	0	8	14	1772064	6	0	
21.393	38	0	8	14	1746163	6	0	
21.394	33	0	8	14	1803270	6	0	
21.394	37	0	8	14	1727228	6	0	
21.394	39	0	8	14	1728270	6	0	
23.377	22	0	9	14	1768784	6	0	
23.378	7	0	9	14	1784194	6	0	
23.378	9	0	9	14	1759018	6	0	
23.378	11	0	9	14	1781976	6	0	
23.378	21	0	9	14	1768784	6	0	
23.379	3	0	9	14	1760098	6	0	
23.379	40	0	9	14	1764430	6	0	
23.38	36	0	9	14	1777557	6	0	
23.38	41	0	9	14	1783084	6	0	
23.381	10	0	9	14	1780869	6	0	
23.382	2	0	9	14	1183815	6	0	
23.382	4	0	9	14	1774257	6	0	
23.383	15	0	9	14	1789762	6	0	
23.385	16	0	9	14	1773160	6	0	
23.386	6	0	9	14	1788646	6	0	
23.387	17	0	9	14	1787531	6	0	
23.387	18	0	9	14	1767694	6	0	
23.387	23	0	9	14	1802137	6	0	
23.387	24	0	9	14	1765517	6	0	
23.387	29	0	9	14	1779764	6	0	
23.387	31	0	9	14	1793120	6	0	
23.389	25	0	9	14	1764430	6	0	
23.389	30	0	9	14	1783084	6	0	
23.39	8	0	9	14	1767694	6	0	
23.39	12	0	9	14	1756862	6	0	
23.39	32	0	9	14	1783084	6	0	
23.391	13	0	9	14	1769876	6	0	
23.391	14	0	9	14	1762261	4	0	
23.391	35	0	9	14	1784194	6	0	
23.392	19	0	9	14	1762261	6	0	
23.392	20	0	9	14	1764430	6	0	
23.392	26	0	9	14	1788646	6	0	
23.393	28	0	9	14	1768784	6	0	
23.393	34	0	9	14	1764430	6	0	
23.393	38	0	9	14	1796491	6	0	
23.394	33	0	9	14	1762261	6	0	
23.394	37	0	9	14	1783084	6	0	
23.394	39	0	9	14	1783084	6	0	
25.377	22	0	10	14	1801005	6	0	
25.378	7	0	10	14	1741919	8	0	
25.378	9	0	10	14	1796491	6	0	
25.378	11	0	10	14	1750427	8	0	
25.378	21	0	10	14	1753639	8	0	
25.379	3	0	10	14	1811244	6	0	
25.379	40	0	10	14	1806679	6	0	
25.38	36	0	10	14	1755786	8	0	
25.38	41	0	10	14	1792000	6	0	
25.381	10	0	10	14	1752567	6	0	
25.382	2	0	10	13	1797805	6	0	
25.382	4	0	10	14	1741919	8	0	
25.383	15	0	10	14	1754712	8	0	
25.385	16	0	10	14	1793120	6	0	
25.386	6	0	10	14	1795366	6	0	
25.387	17	0	10	14	1744038	8	0	
25.387	18	0	10	14	1803270	6	0	
25.387	23	0	10	14	1750427	6	0	
25.387	24	0	10	14	1784194	6	0	
25.387	29	0	10	14	1746163	6	0	
25.387	31	0	10	14	1749359	6	0	
25.389	25	0	10	14	1775356	6	0	
25.389	30	0	10	14	1748292	6	0	
25.39	8	0	10	14	1792000	6	0	
25.39	12	0	10	14	1797617	6	0	
25.39	32	0	10	14	1794242	6	0	
25.391	13	0	10	14	1804405	6	0	
25.391	14	0	10	14	1734543	6	0	
25.391	35	0	10	14	1748292	8	0	
25.392	19	0	10	14	1786417	6	0	
25.392	20	0	10	14	1787531	6	0	
25.392	26	0	10	14	1752567	8	0	
25.393	28	0	10	14	1752567	6	0	
25.393	34	0	10	14	1783084	6	0	
25.393	38	0	10	14	1751496	6	0	
25.394	33	0	10	14	1787531	6	0	
25.394	37	0	10	14	1740862	6	0	
25.394	39	0	10	14	1746163	6	0	
27.377	22	0	11	14	1783084	8	0	
27.378	7	0	11	14	1734543	8	0	
27.378	9	0	11	14	1794242	8	0	
27.378	11	0	11	14	1744038	8	0	
27.378	21	0	11	14	1739805	8	0	
27.379	3	0	11	14	1786417	8	0	
27.379	40	0	11	14	1788646	8	0	
27.38	36	0	11	14	1742978	8	0	
27.38	41	0	11	14	1802137	6	0	
27.381	10	0	11	14	1733494	8	0	
27.382	2	0	11	14	1788646	6	0	
27.382	4	0	11	14	1744038	8	0	
27.383	15	0	11	14	1742978	8	0	
27.385	16	0	11	14	1793120	8	0	
27.386	6	0	11	14	1798745	6	0	
27.387	17	0	11	14	1742978	8	0	
27.387	18	0	11	14	1787531	8	0	
27.387	23	0	11	14	1734543	6	0	
27.387	24	0	11	14	1797617	8	0	
27.387	29	0	11	14	1734543	8	0	
27.387	31	0	11	14	1732447	8	0	
27.389	25	0	11	14	1783084	8	0	
27.389	30	0	11	14	1748292	8	0	
27.39	8	0	11	14	1757939	6	0	
27.39	12	0	11	14	1781976	6	0	
27.39	32	0	11	14	1796491	6	0	
27.391	13	0	11	14	1803270	8	0	
27.391	14	0	11	14	1736644	6	0	
27.391	35	0	11	14	1744038	8	0	
27.392	19	0	11	14	1781976	6	0	
27.392	20	0	11	14	1798745	6	0	
27.392	26	0	11	14	1741919	8	0	
27.393	28	0	11	14	1734543	8	0	
27.393	34	0	11	14	1801005	8	0	
27.393	38	0	11	14	1759018	6	0	
27.394	33	0	11	14	1770969	6	0	
27.394	37	0	11	14	1739805	8	0	
27.394	39	0	11	14	1737697	8	0	
29.377	22	0	12	14	1772064	8	0	
29.378	7	0	12	14	1741919	8	0	
29.378	9	0	12	14	1765517	8	0	
29.378	11	0	12	14	1748292	8	0	
29.378	21	0	12	14	1748292	8	0	
29.379	3	0	12	14	1785305	8	0	
29.379	40	0	12	14	1785305	8	0	
29.38	36	0	12	14	1732447	8	0	
29.38	41	0	12	14	1766605	8	0	
29.381	10	0	12	14	1760098	8	0	
29.382	2	0	12	14	1774257	8	0	
29.382	4	0	12	14	1750427	8	0	
29.383	15	0	12	14	1734543	8	0	
29.385	16	0	12	14	1772064	8	0	
29.386	6	0	12	14	1774257	8	0	
29.387	17	0	12	14	1746163	8	0	
29.387	18	0	12	14	1773160	8	0	
29.387	23	0	12	14	1756862	8	0	
29.387	24	0	12	14	1785305	8	0	
29.387	29	0	12	14	1744038	8	0	
29.387	31	0	12	14	1729312	8	0	
29.389	25	0	12	14	1769876	8	0	
29.389	30	0	12	14	1739805	8	0	
29.39	8	0	12	14	1814683	6	0	
29.39	12	0	12	14	1788646	8	0	
29.39	32	0	12	14	1784194	8	0	
29.391	13	0	12	14	1777557	8	0	
29.391	14	0	12	14	1784194	6	0	
29.391	35	0	12	14	1733494	8	0	
29.392	19	0	12	14	1785305	8	0	
29.392	20	0	12	14	1786417	8	0	
29.392	26	0	12	14	1741919	8	0	
29.393	28	0	12	14	1744038	8	0	
29.393	34	0	12	14	1776456	8	0	
29.393	38	0	12	14	1746163	8	0	
29.394	33	0	12	14	1802137	6	0	
29.394	37	0	12	14	1741919	8	0	
29.394	39	0	12	14	1737697	8	0	
31.377	22	0	13	14	1744038	8	0	
31.378	7	0	13	14	1798745	8	0	
31.378	9	0	13	14	1740862	8	0	
31.378	11	0	13	14	1795366	8	0	
31.378	21	0	13	14	1795366	8	0	
31.379	3	0	13	14	1737697	8	0	
31.379	40	0	13	14	1734543	8	0	
31.38	36	0	13	14	1798745	8	0	
31.38	41	0	13	14	1745100	8	0	
31.381	10	0	13	14	1764430	8	0	
31.382	2	0	13	14	1757939	8	0	
31.382	4	0	13	14	1785305	8	0	
31.383	15	0	13	14	1795366	8	0	
31.385	16	0	13	14	1752567	8	0	
31.386	6	0	13	14	1741919	8	0	
31.387	17	0	13	14	1796491	8	0	
31.387	18	0	13	14	1750427	8	0	
31.387	23	0	13	14	1786417	8	0	
31.387	24	0	13	14	1732447	8	0	
31.387	29	0	13	14	1794242	8	0	
31.387	31	0	13	14	1785305	8	0	
31.389	25	0	13	14	1740862	8	0	
31.389	30	0	13	14	1788646	8	0	
31.39	8	0	13	14	1751496	8	0	
31.39	12	0	13	14	1745100	8	0	
31.39	32	0	13	14	1729312	8	0	
31.391	13	0	13	14	1747227	8	0	
31.391	14	0	13	14	1803270	6	0	
31.391	35	0	13	14	1786417	8	0	
31.392	19	0	13	14	1751496	8	0	
31.392	20	0	13	14	1736644	8	0	
31.392	26	0	13	14	1790880	8	0	
31.393	28	0	13	14	1795366	8	0	
31.393	34	0	13	14	1749359	8	0	
31.393	38	0	13	14	1778660	8	0	
31.394	33	0	13	14	1733494	8	0	
31.394	37	0	13	14	1783084	8	0	
31.394	39	0	13	14	1784194	8	0	
33.377	22	0	14	14	1732447	8	0	
33.378	7	0	14	14	1792000	8	0	
33.378	9	0	14	14	1738750	8	0	
33.378	11	0	14	14	1786417	8	0	
33.378	21	0	14	14	1795366	8	0	
33.379	3	0	14	14	1748292	8	0	
33.379	40	0	14	14	1752567	8	0	
33.38	36	0	14	14	1776456	8	0	
33.38	41	0	14	14	1747227	8	0	
33.381	10	0	14	14	1794242	8	0	
33.382	2	0	14	14	1760098	8	0	
33.382	4	0	14	14	1787531	8	0	
33.383	15	0	14	14	1787531	8	0	
33.385	16	0	14	14	1737697	8	0	
33.386	6	0	14	14	1732447	8	0	
33.387	17	0	14	14	1789762	8	0	
33.387	18	0	14	14	1734543	8	0	
33.387	23	0	14	14	1792000	8	0	
33.387	24	0	14	14	1741919	8	0	
33.387	29	0	14	14	1783084	8	0	
33.387	31	0	14	14	1762261	8	0	
33.389	25	0	14	14	1725150	8	0	
33.389	30	0	14	14	1793120	8	0	
33.39	8	0	14	14	1745100	8	0	
33.39	12	0	14	14	1748292	8	0	
33.39	32	0	14	14	1744038	8	0	
33.391	13	0	14	14	1733494	8	0	
33.391	14	0	14	14	1762261	6	0	
33.391	35	0	14	14	1784194	8	0	
33.392	19	0	14	14	1744038	8	0	
33.392	20	0	14	14	1742978	8	0	
33.392	26	0	14	14	1780869	8	0	
33.393	28	0	14	14	1784194	8	0	
33.393	34	0	14	14	1734543	8	0	
33.393	38	0	14	14	1787531	8	0	
33.394	33	0	14	14	1741919	8	0	
33.394	37	0	14	14	1779764	8	0	
33.394	39	0	14	14	1776456	8	0	
35.377	22	0	15	14	1764430	10	0	
35.378	7	0	15	14	1780869	10	0	
35.378	9	0	15	14	1754712	10	0	
35.378	11	0	15	14	1788646	10	0	
35.378	21	0	15	14	1775356	10	0	
35.379	3	0	15	14	1754712	10	0	
35.379	40	0	15	14	1734543	10	0	
35.38	36	0	15	14	1781976	10	0	
35.38	41	0	15	14	1738750	8	0	
35.381	10	0	15	14	1774257	10	0	
35.382	2	0	15	14	1756862	8	0	
35.382	4	0	15	14	1785305	10	0	
35.383	15	0	15	14	1785305	10	0	
35.385	16	0	15	14	1762261	10	0	
35.386	6	0	15	14	1753639	8	0	
35.387	17	0	15	14	1776456	10	0	
35.387	18	0	15	14	1761179	10	0	
35.387	23	0	15	14	1763345	8	0	
35.387	24	0	15	14	1747227	8	0	
35.387	29	0	15	14	1774257	8	0	
35.387	31	0	15	14	1784194	10	0	
35.389	25	0	15	14	1764430	10	0	
35.389	30	0	15	14	1780869	10	0	
35.39	8	0	15	14	1723076	8	0	
35.39	12	0	15	14	1730356	8	0	
35.39	32	0	15	14	1740862	8	0	
35.391	13	0	15	14	1760098	10	0	
35.391	14	0	15	14	1754712	8	0	
35.391	35	0	15	14	1793120	10	0	
35.392	19	0	15	14	1721008	8	0	
35.392	20	0	15	14	1748292	8	0	
35.392	26	0	15	14	1777557	10	0	
35.393	28	0	15	14	1778660	10	0	
35.393	34	0	15	14	1745100	10	0	
35.393	38	0	15	14	1781976	8	0	
35.394	33	0	15	14	1730356	8	0	
35.394	37	0	15	14	1795366	10	0	
35.394	39	0	15	14	1783084	10	0	
37.377	22	0	16	14	1788646	10	0	
37.378	7	0	16	14	1724113	10	0	
37.378	9	0	16	14	1778660	10	0	
37.378	11	0	16	14	1721008	10	0	
37.378	21	0	16	14	1736644	10	0	
37.379	3	0	16	14	1792000	10	0	
37.379	40	0	16	14	1805541	10	0	
37.38	36	0	16	14	1712783	10	0	
37.38	41	0	16	14	1793120	10	0	
37.381	10	0	16	14	1739805	10	0	
37.382	2	0	16	14	1796491	8	0	
37.382	4	0	16	14	1732447	10	0	
37.383	15	0	16	14	1727228	10	0	
37.385	16	0	16	14	1796491	10	0	
37.386	6	0	16	14	1797617	10	0	
37.387	17	0	16	14	1719976	10	0	
37.387	18	0	16	14	1795366	10	0	
37.387	23	0	16	14	1766605	10	0	
37.387	24	0	16	14	1806679	10	0	
37.387	29	0	16	14	1250959	8	0	
37.387	31	0	16	14	1749359	10	0	
37.389	25	0	16	14	1772064	10	0	
37.389	30	0	16	14	1729312	10	0	
37.39	8	0	16	14	1820444	8	0	
37.39	12	0	16	14	1798745	8	0	
37.39	32	0	16	14	1822759	8	0	
37.391	13	0	16	14	1785305	10	0	
37.391	14	0	16	14	1793120	8	0	
37.391	35	0	16	14	1723076	10	0	
37.392	19	0	16	14	1797617	8	0	
37.392	20	0	16	14	1802137	8	0	
37.392	26	0	16	14	1727228	10	0	
37.393	28	0	16	14	1731401	10	0	
37.393	34	0	16	14	1787531	10	0	
37.393	38	0	16	14	1760098	10	0	
37.394	33	0	16	14	1813535	8	0	
37.394	37	0	16	14	1734543	10	0	
37.394	39	0	16	14	1713807	10	0	
39.377	22	0	17	14	1785305	10	0	
39.378	7	0	17	14	1818135	10	0	
39.378	9	0	17	14	1783084	10	0	
39.378	11	0	17	14	1799874	10	0	
39.378	21	0	17	14	1790880	10	0	
39.379	3	0	17	14	1777557	10	0	
39.379	40	0	17	14	1784194	10	0	
39.38	36	0	17	14	1833248	10	0	
39.38	41	0	17	14	1789762	10	0	
39.381	10	0	17	14	1785305	10	0	
39.382	2	0	17	14	1763345	8	0	
39.382	4	0	17	14	1813535	10	0	
