Node,StartUpDelay,AvgDownloadRate,StdDownloadRate,AvgBufferLevel,StdBufferLevel,StallEvents,RebufferingRatio,StallLabel,TotalStallingTime,AvgTimeStallingEvents,AvgVideoBitRate,AvgVideoQualityVariation,RSDVideoBitRate,AvgDownloadBitRate,Tinit,Frebuf,Trebuf,MOS
3,3457,2.80785e+06,97742.1,4.2069,2.59149,0,0,NoStalling,0,0,2272.41,37.037,20.6374,2.80785e+06,2,1,1,3.2476
4,3458,2.81045e+06,94517.2,4.2069,2.59149,0,0,NoStalling,0,0,2272.41,37.037,20.6374,2.81045e+06,2,1,1,3.2476
