Time	Node	UserId	SegmentNumber	SegmentRepID	SegmentExperiencedBitrate(bit/s)	BufferLevel(s)	StallingTime(msec)	SegmentDepIds
4.006	66	0	0	1	1163636	0	3905	
4.006	70	0	0	1	1163636	0	3905	
4.007	65	0	0	1	1163636	0	3905	
4.008	68	0	0	1	1163636	0	3905	
4.008	57	0	0	1	1163636	0	3905	
4.01	58	0	0	1	1163636	0	3905	
4.01	60	0	0	1	1163636	0	3905	
4.011	61	0	0	1	1163636	0	3905	
4.011	67	0	0	1	1163636	0	3905	
4.012	64	0	0	1	1163636	0	3905	
4.015	63	0	0	1	1163636	0	3905	
4.015	69	0	0	1	1163636	0	3905	
4.017	59	0	0	1	1163636	0	3912	
19.006	66	0	1	10	1260696	0	0	
19.006	70	0	1	10	1260696	0	0	
19.007	65	0	1	10	1260696	0	0	
19.008	68	0	1	10	1260696	0	0	
19.008	57	0	1	10	1260696	0	0	
19.01	58	0	1	10	1260696	0	0	
19.01	60	0	1	10	1260696	0	0	
19.011	61	0	1	10	1260696	0	0	
19.011	67	0	1	10	1260696	0	0	
19.012	64	0	1	10	1260696	0	0	
19.015	63	0	1	10	1260696	0	0	
19.015	69	0	1	10	1260696	0	0	
19.017	59	0	1	10	1260696	0	0	
34.006	66	0	2	12	1251952	0	0	
34.006	70	0	2	12	1252888	0	0	
34.007	65	0	2	12	1252888	0	0	
34.008	68	0	2	12	1252888	0	0	
34.008	57	0	2	12	1252888	0	0	
34.01	58	0	2	12	1252888	0	0	
34.01	60	0	2	12	1252888	0	0	
34.011	61	0	2	12	1252888	0	0	
34.011	67	0	2	12	1252888	0	0	
34.012	64	0	2	12	1252888	0	0	
34.015	63	0	2	12	1252888	0	0	
34.015	69	0	2	12	1252888	0	0	
34.017	59	0	2	12	1252888	0	0	
49.006	66	0	3	12	1252680	0	0	
49.006	70	0	3	12	1252888	0	0	
49.007	65	0	3	12	1252888	0	0	
49.008	68	0	3	12	1252888	0	0	
49.008	57	0	3	12	1252888	0	0	
49.01	58	0	3	12	1252888	0	0	
49.01	60	0	3	12	1252888	0	0	
49.011	61	0	3	12	1252888	0	0	
49.011	67	0	3	12	1252888	0	0	
49.012	64	0	3	12	1252888	0	0	
49.015	63	0	3	12	1252888	0	0	
49.015	69	0	3	12	1252888	0	0	
49.017	59	0	3	12	1252888	0	0	
