Time	Node	UserId	SegmentNumber	SegmentRepID	SegmentExperiencedBitrate(bit/s)	BufferLevel(s)	StallingTime(msec)	SegmentDepIds
19.006	189	0	1	11	1256341	0	0	
19.006	198	0	1	11	1143277	0	0	
19.006	124	0	1	11	1256341	0	0	
19.006	151	0	1	11	1256341	0	0	
19.006	147	0	1	11	1256074	0	0	
19.007	155	0	1	11	1256208	0	0	
19.007	159	0	1	11	1256208	0	0	
19.007	74	0	1	11	1256341	0	0	
19.007	194	0	1	11	1256341	0	0	
19.008	68	0	1	11	1256074	0	0	
19.008	196	0	1	11	1256341	0	0	
19.008	126	0	1	11	1256341	0	0	
19.009	178	0	1	11	1256341	0	0	
19.009	168	0	1	11	1256341	0	0	
19.009	67	0	1	10	1260696	0	0	
19.01	164	0	1	11	1256341	0	0	
19.011	84	0	1	10	1259417	0	0	
19.011	153	0	1	10	1260513	0	0	
19.011	93	0	1	10	1260696	0	0	
19.012	135	0	1	10	1259417	0	0	
19.012	144	0	1	10	1260513	0	0	
19.012	179	0	1	11	1105139	0	0	
19.012	123	0	1	10	1142412	0	0	
19.014	145	0	1	11	1140190	0	0	
19.015	105	0	1	11	1256341	0	0	
19.015	96	0	1	10	1200961	0	0	
19.015	177	0	1	11	1256341	0	0	
19.015	106	0	1	10	1260696	0	0	
19.015	175	0	1	11	1256208	0	0	
19.016	130	0	1	10	1260696	0	0	
19.018	72	0	1	10	1147691	0	0	
19.027	152	0	1	11	1048231	0	0	
19.028	182	0	1	11	1106586	0	0	
19.028	99	0	1	10	1116015	0	0	
19.029	120	0	1	11	1170198	0	0	
19.034	174	0	1	10	1259235	0	0	
19.035	133	0	1	11	1247068	0	0	
19.035	117	0	1	11	1256341	0	0	
19.035	114	0	1	11	1107312	0	0	
19.035	75	0	1	10	1124823	0	0	
19.036	139	0	1	11	1251555	0	0	
19.108	78	0	1	10	1254691	0	0	
19.109	60	0	1	10	1260696	0	0	
19.109	73	0	1	10	1260696	0	0	
19.11	193	0	1	10	1254510	0	0	
19.111	100	0	1	10	1260696	0	0	
19.111	184	0	1	10	1149360	0	0	
19.112	101	0	1	10	1051494	0	0	
19.113	125	0	1	10	1294484	0	0	
19.113	82	0	1	10	1255597	0	0	
19.115	188	0	1	10	1259417	0	0	
19.115	87	0	1	10	1205290	0	0	
19.116	170	0	1	10	1260696	0	0	
19.116	176	0	1	10	1109747	0	0	
19.117	141	0	1	10	1050605	0	0	
19.118	97	0	1	10	1050605	0	0	
19.118	143	0	1	10	1246417	0	0	
19.119	64	0	1	10	1137926	0	0	
19.119	115	0	1	10	1130969	0	0	
19.119	132	0	1	10	1050478	0	0	
19.12	121	0	1	10	1235260	0	0	
19.12	122	0	1	10	1255597	0	0	
19.12	158	0	1	10	1260696	0	0	
19.122	66	0	1	10	1054172	0	0	
19.125	150	0	1	10	1050605	0	0	
19.129	146	0	1	10	1240371	0	0	
19.129	142	0	1	10	1253425	0	0	
19.131	83	0	1	10	1053406	0	0	
19.132	116	0	1	10	1050605	0	0	
19.135	180	0	1	10	1279811	0	0	
19.141	89	0	1	10	1245167	0	0	
19.207	90	0	1	10	1239133	0	0	
19.214	110	0	1	10	1242143	0	0	
19.223	94	0	1	10	1088352	0	0	
19.23	109	0	1	10	1148297	0	0	
19.234	172	0	1	10	1129793	0	0	
19.235	107	0	1	10	1050605	0	0	
19.708	138	0	1	7	1164756	15	0	
19.727	163	0	1	7	1164756	15	0	
19.808	88	0	1	7	1087036	15	0	
19.808	127	0	1	7	1257053	15	0	
19.815	80	0	1	7	1124163	15	0	
19.828	76	0	1	7	1047499	0	0	
19.828	102	0	1	7	1097142	0	0	
19.907	63	0	1	13	1143921	0	1100	
19.909	149	0	1	6	1247938	15	0	
19.927	157	0	1	6	1247938	15	0	
19.927	162	0	1	6	1594616	15	0	
20.027	104	0	1	6	1230940	15	0	
20.109	77	0	1	6	1247938	15	0	
21.11	71	0	1	14	1241785	0	2300	
33.717	154	0	2	16	2908173	0	0	
33.723	118	0	2	20	5939178	15	0	
33.724	195	0	2	18	3932474	0	0	
33.807	113	0	2	12	1127655	0	0	
33.807	119	0	2	13	1254048	0	0	
33.808	92	0	2	13	1253792	0	0	
33.809	137	0	2	13	1253962	0	0	
33.815	85	0	2	13	1250984	0	0	
33.828	98	0	2	13	1253962	0	0	
33.908	103	0	2	12	1256541	0	0	
33.908	134	0	2	12	1252888	0	0	
33.909	181	0	2	12	1256541	0	0	
33.91	197	0	2	12	1256331	0	0	
33.91	186	0	2	12	1256331	0	0	
33.91	129	0	2	12	1256541	0	0	
33.91	183	0	2	12	1158399	0	0	
33.91	187	0	2	12	1256541	0	0	
33.913	95	0	2	12	1256541	0	0	
33.913	148	0	2	12	1256541	0	0	
33.913	131	0	2	12	1256541	0	0	
33.913	79	0	2	12	1256541	0	0	
33.913	81	0	2	12	1256541	0	0	
33.914	59	0	2	12	1256541	0	0	
33.915	191	0	2	12	1252888	0	0	
33.915	57	0	2	12	1252888	0	0	
33.915	70	0	2	12	1252888	0	0	
33.92	112	0	2	12	1122787	0	0	
33.921	69	0	2	12	1247603	0	0	
33.921	65	0	2	12	1256541	0	0	
33.922	171	0	2	12	1256541	0	0	
33.922	165	0	2	12	1256541	0	0	
34.006	58	0	2	12	1252680	0	0	
34.006	189	0	2	12	1252888	0	0	
34.006	198	0	2	12	1134781	0	0	
34.006	124	0	2	12	1252888	0	0	
34.006	151	0	2	12	1252888	0	0	
34.006	147	0	2	12	1252888	0	0	
34.007	155	0	2	12	1252888	0	0	
34.007	159	0	2	12	1252888	0	0	
34.007	74	0	2	12	1252888	0	0	
34.007	194	0	2	12	1252888	0	0	
34.008	68	0	2	12	1252888	0	0	
34.008	196	0	2	12	1252888	0	0	
34.008	126	0	2	12	1252888	0	0	
34.009	178	0	2	12	1252888	0	0	
34.009	168	0	2	12	1252888	0	0	
34.009	67	0	2	12	1252888	0	0	
34.01	164	0	2	12	1252888	0	0	
34.011	84	0	2	12	1252888	0	0	
34.011	153	0	2	12	1252888	0	0	
34.011	93	0	2	12	1252888	0	0	
34.012	135	0	2	12	1252888	0	0	
34.012	144	0	2	12	1252888	0	0	
34.012	179	0	2	12	1047103	0	0	
34.012	123	0	2	12	1155471	0	0	
34.014	145	0	2	12	1134184	0	0	
34.015	105	0	2	12	1252888	0	0	
34.015	96	0	2	12	1059459	0	0	
34.015	177	0	2	12	1252888	0	0	
34.015	106	0	2	12	1252888	0	0	
34.015	175	0	2	12	1252888	0	0	
34.016	130	0	2	12	1252888	0	0	
34.018	72	0	2	12	1102838	0	0	
34.027	152	0	2	11	1099284	0	0	
34.028	182	0	2	12	1044059	0	0	
34.028	99	0	2	12	1053539	0	0	
34.029	120	0	2	12	1044059	0	0	
34.034	174	0	2	12	1242055	0	0	
34.035	133	0	2	12	1252888	0	0	
34.035	117	0	2	12	1252784	0	0	
34.035	114	0	2	12	1044059	0	0	
34.035	75	0	2	12	1044131	0	0	
34.036	139	0	2	12	1252888	0	0	
34.108	78	0	2	12	1252888	0	0	
34.109	60	0	2	12	1252888	0	0	
34.109	73	0	2	12	1083975	0	0	
34.11	193	0	2	12	1252888	0	0	
34.111	100	0	2	12	1252888	0	0	
34.111	184	0	2	12	1105505	0	0	
34.112	101	0	2	11	1043054	0	0	
34.113	125	0	2	12	1260215	0	0	
34.113	82	0	2	12	1252888	0	0	
34.115	188	0	2	12	1085613	0	0	
34.115	87	0	2	12	1159557	0	0	
34.116	170	0	2	12	1252888	0	0	
34.116	176	0	2	11	1084566	0	0	
34.117	141	0	2	11	1043054	0	0	
34.118	97	0	2	11	1043054	0	0	
34.118	143	0	2	12	1051409	0	0	
34.119	64	0	2	12	1126981	0	0	
34.119	115	0	2	12	1044059	0	0	
34.119	132	0	2	11	1282359	0	0	
34.12	121	0	2	12	1060129	15	0	
34.12	122	0	2	12	1252888	0	0	
34.12	158	0	2	12	1242771	0	0	
34.122	66	0	2	11	1055246	0	0	
34.125	150	0	2	11	1043054	0	0	
34.129	146	0	2	12	1305819	0	0	
34.129	142	0	2	12	1242055	0	0	
34.131	83	0	2	11	1053366	0	0	
34.132	116	0	2	11	1043054	0	0	
34.135	180	0	2	12	1260215	0	0	
34.141	89	0	2	12	1088827	0	0	
34.207	90	0	2	12	1270191	0	0	
34.214	110	0	2	12	1260215	0	0	
34.223	94	0	2	11	1052991	0	0	
34.23	109	0	2	11	1042687	0	0	
34.234	172	0	2	11	1046747	0	0	
34.235	107	0	2	11	1043054	0	0	
34.708	138	0	2	11	1146379	15	0	
34.727	163	0	2	11	1256341	15	0	
34.808	88	0	2	11	1165356	15	0	
34.808	127	0	2	11	1256208	15	0	
34.815	80	0	2	11	1171822	15	0	
34.828	76	0	2	11	1046932	15	0	
34.828	102	0	2	11	1071498	15	0	
34.909	149	0	2	11	1251688	15	0	
34.927	157	0	2	11	1256341	15	0	
34.927	162	0	2	12	1294611	0	0	
35.027	104	0	2	11	1255274	15	0	
35.109	77	0	2	11	1251688	15	0	
36.11	71	0	2	13	1253792	0	0	
36.907	63	0	2	13	1082770	0	2000	
48.717	154	0	3	16	3469226	15	0	
48.723	118	0	3	20	5416182	30	0	
48.724	195	0	3	20	3493913	0	0	
48.807	113	0	3	12	1161521	0	0	
48.807	119	0	3	13	1253962	0	0	
48.808	92	0	3	13	1253707	0	0	
48.809	137	0	3	13	1253962	0	0	
48.828	98	0	3	13	1253962	0	0	
48.908	103	0	3	13	1253962	0	0	
48.908	134	0	3	13	1253366	0	0	
48.909	181	0	3	13	1253962	0	0	
48.91	197	0	3	13	1250984	0	0	
48.91	186	0	3	13	1250984	0	0	
48.91	129	0	3	13	1253962	0	0	
48.91	183	0	3	12	1204561	0	0	
48.91	187	0	3	13	1253962	0	0	
48.913	95	0	3	13	1253962	0	0	
48.913	148	0	3	13	1268984	0	0	
48.913	131	0	3	13	1253962	0	0	
48.913	79	0	3	13	1253962	0	0	
48.913	81	0	3	13	1253962	0	0	
48.914	59	0	3	13	1250984	0	0	
48.915	191	0	3	13	1253877	0	0	
48.915	57	0	3	13	1253962	0	0	
48.915	70	0	3	13	1253962	0	0	
48.915	85	0	3	13	1183511	0	100	
48.92	112	0	3	12	1134867	0	0	
48.921	69	0	3	12	1154056	0	0	
48.921	65	0	3	13	1253962	0	0	
48.922	171	0	3	13	1253962	0	0	
48.922	165	0	3	13	1253962	0	0	
49.006	58	0	3	12	1250499	0	0	
49.006	189	0	3	13	1250984	0	0	
49.006	198	0	3	12	1162864	0	0	
49.006	124	0	3	13	1250984	0	0	
49.006	151	0	3	13	1250984	0	0	
49.006	147	0	3	13	1253962	0	0	
49.007	155	0	3	13	1250899	0	0	
49.007	159	0	3	13	1250984	0	0	
49.007	74	0	3	13	1251578	0	0	
49.007	194	0	3	13	1250984	0	0	
49.008	68	0	3	13	1253962	0	0	
49.008	196	0	3	13	1253962	0	0	
49.008	126	0	3	13	1250984	0	0	
49.009	178	0	3	13	1250984	0	0	
49.009	168	0	3	13	1250984	0	0	
49.009	67	0	3	12	1252888	0	0	
49.01	164	0	3	13	1250984	0	0	
49.011	84	0	3	12	1216805	0	0	
49.011	153	0	3	12	1252888	0	0	
49.011	93	0	3	12	1252888	0	0	
49.012	135	0	3	12	1252160	0	0	
49.012	144	0	3	12	1252888	0	0	
49.012	179	0	3	12	1050677	0	0	
49.012	123	0	3	12	1072644	0	0	
49.014	145	0	3	12	1081798	0	0	
49.015	105	0	3	13	1253962	0	0	
49.015	96	0	3	12	1100504	0	0	
49.015	177	0	3	13	1253962	0	0	
49.015	106	0	3	12	1252888	0	0	
49.015	175	0	3	13	1253962	0	0	
49.016	130	0	3	12	1252888	0	0	
49.018	72	0	3	12	1131207	0	0	
49.027	152	0	3	12	1048631	0	0	
49.028	182	0	3	12	1052730	0	0	
49.028	99	0	3	12	1260215	0	0	
49.029	120	0	3	12	1044059	0	0	
49.034	174	0	3	12	1252888	0	0	
49.035	133	0	3	13	1253962	0	0	
49.035	117	0	3	13	1253962	0	0	
49.035	114	0	3	12	1050677	0	0	
49.035	75	0	3	12	1044059	0	0	
49.036	139	0	3	13	1044838	0	0	
49.108	78	0	3	12	1059236	0	0	
49.109	60	0	3	12	1252888	0	0	
49.109	73	0	3	12	1052216	0	0	
49.11	193	0	3	12	1256018	0	0	
49.111	100	0	3	12	1252888	0	0	
49.111	184	0	3	12	1127655	0	0	
49.112	101	0	3	12	1044059	0	0	
49.113	125	0	3	13	1256784	0	0	
49.113	82	0	3	12	1252888	0	0	
49.115	188	0	3	12	1215432	0	0	
49.115	87	0	3	12	1204080	0	0	
49.116	170	0	3	12	1252888	0	0	
49.116	176	0	3	12	1089298	0	0	
49.117	141	0	3	12	1044059	0	0	
49.118	97	0	3	12	1044059	0	0	
49.118	143	0	3	12	1047321	0	0	
49.119	64	0	3	12	1097701	0	0	
49.119	115	0	3	12	1052216	0	0	
49.119	132	0	3	12	1047976	0	0	
49.12	121	0	3	12	1730555	0	0	
49.12	122	0	3	12	1252888	0	0	
49.12	158	0	3	12	1252888	0	0	
49.122	66	0	3	12	1008526	0	0	
49.125	150	0	3	12	1044059	0	0	
49.129	146	0	3	13	1053979	0	0	
49.129	142	0	3	12	1259899	0	0	
49.131	83	0	3	12	1248325	15	0	
49.132	116	0	3	12	1044059	0	0	
49.135	180	0	3	12	1326490	15	0	
49.141	89	0	3	12	1063417	0	0	
49.207	90	0	3	12	1201204	15	0	
49.214	110	0	3	12	1260215	0	0	
49.223	94	0	3	12	1084365	0	0	
49.23	109	0	3	12	1045071	0	0	
49.234	172	0	3	12	1052877	0	0	
49.235	107	0	3	12	1044059	0	0	
49.708	138	0	3	12	1055308	15	0	
49.727	163	0	3	12	1256541	15	0	
49.808	88	0	3	12	1098341	15	0	
49.808	127	0	3	12	1256541	15	0	
49.815	80	0	3	12	1098341	15	0	
49.828	76	0	3	11	1043054	15	0	
49.828	102	0	3	12	1056342	15	0	
49.909	149	0	3	12	1260005	15	0	
49.927	157	0	3	12	1256541	15	0	
49.927	162	0	3	13	1092979	15	0	
50.027	104	0	3	12	1090558	15	0	
50.109	77	0	3	12	1260005	15	0	
51.11	71	0	3	13	1256955	0	0	
51.907	63	0	3	12	1075857	0	0	
