Time	Node	UserId	SegmentNumber	SegmentRepID	SegmentExperiencedBitrate(bit/s)	BufferLevel(s)	StallingTime(msec)	SegmentDepIds
4.006	68	0	0	1	1163636	0	3905	
4.006	86	0	0	1	1163636	0	3905	
4.006	84	0	0	1	1161680	0	3905	
4.006	103	0	0	1	1163636	0	3905	
4.006	85	0	0	1	1163636	0	3905	
4.006	77	0	0	1	1163636	0	3905	
4.007	76	0	0	1	1163636	0	3905	
4.007	71	0	0	1	1163636	0	3905	
4.008	74	0	0	1	1163636	0	3905	
4.008	88	0	0	1	1163636	0	3905	
4.008	104	0	0	1	1163636	0	3905	
4.008	81	0	0	1	1163636	0	3905	
4.009	58	0	0	1	1163636	0	3905	
4.009	105	0	0	1	1163636	0	3905	
4.009	100	0	0	1	1163636	0	3905	
4.009	83	0	0	1	1163636	0	3905	
4.01	59	0	0	1	1163636	0	3905	
4.01	110	0	0	1	1163636	0	3905	
4.01	87	0	0	1	1163636	0	3905	
4.01	57	0	0	1	1163636	0	3905	
4.01	82	0	0	1	1163636	0	3905	
4.011	69	0	0	1	1163636	0	3905	
4.011	90	0	0	1	1163636	0	3905	
4.011	93	0	0	1	1163636	0	3905	
4.011	98	0	0	1	1202087	0	3905	
4.011	78	0	0	1	1219047	0	3905	
4.011	99	0	0	1	1163636	0	3905	
4.012	66	0	0	1	1163636	0	3905	
4.012	61	0	0	1	1163636	0	3905	
4.012	101	0	0	1	1163636	0	3905	
4.012	79	0	0	1	1163636	0	3905	
4.014	72	0	0	1	1163636	0	3906	
4.014	60	0	0	1	1163636	0	3905	
4.014	107	0	0	1	1163636	0	3905	
4.014	111	0	0	1	1163636	0	3905	
4.014	92	0	0	1	1163636	0	3906	
4.015	95	0	0	1	1163636	0	3905	
4.015	96	0	0	1	1163636	0	3905	
4.015	70	0	0	1	1163636	0	3905	
4.017	63	0	0	1	1163636	0	3912	
4.021	80	0	0	1	1163636	0	3912	
4.112	75	0	0	1	1136842	0	4005	
4.113	106	0	0	1	1134975	0	4012	
4.128	108	0	0	1	1148172	0	4019	
4.206	97	0	0	1	979036	0	4105	
4.213	64	0	0	1	988841	0	4112	
4.213	109	0	0	1	979036	0	4112	
4.232	89	0	0	1	969424	0	4126	
4.232	73	0	0	1	969424	0	4126	
4.234	113	0	0	1	969424	0	4126	
4.234	67	0	0	1	969424	0	4126	
4.234	112	0	0	1	969424	0	4126	
4.234	65	0	0	1	969424	0	4126	
4.234	102	0	0	1	969424	0	4126	
19.006	68	0	1	10	1260513	0	0	
19.006	86	0	1	10	1260513	0	0	
19.006	84	0	1	10	1260696	0	0	
19.006	103	0	1	10	1260696	0	0	
19.006	85	0	1	10	1260696	0	0	
19.006	77	0	1	10	1260696	0	0	
19.007	76	0	1	10	1260696	0	0	
19.007	71	0	1	10	1260696	0	0	
19.008	74	0	1	10	1260696	0	0	
19.008	88	0	1	10	1260696	0	0	
19.008	104	0	1	10	1260696	0	0	
19.008	81	0	1	10	1260696	0	0	
19.009	58	0	1	10	1260696	0	0	
19.009	105	0	1	10	1260696	0	0	
19.009	100	0	1	10	1260696	0	0	
19.009	83	0	1	10	1260696	0	0	
19.01	59	0	1	10	1259417	0	0	
19.01	110	0	1	10	1260696	0	0	
19.01	87	0	1	10	1260696	0	0	
19.01	57	0	1	10	1260696	0	0	
19.01	82	0	1	10	1260696	0	0	
19.011	69	0	1	10	1260513	0	0	
19.011	90	0	1	10	1260696	0	0	
19.011	93	0	1	10	1260696	0	0	
19.011	98	0	1	11	1256074	0	0	
19.011	78	0	1	11	1256341	0	0	
19.011	99	0	1	10	1260696	0	0	
19.012	66	0	1	10	1260696	0	0	
19.012	61	0	1	10	1259417	0	0	
19.012	101	0	1	10	1260696	0	0	
19.012	79	0	1	10	1260696	0	0	
19.014	72	0	1	10	1260696	0	0	
19.014	60	0	1	10	1260696	0	0	
19.014	107	0	1	10	1260696	0	0	
19.014	111	0	1	10	1260696	0	0	
19.014	92	0	1	10	1260696	0	0	
19.015	95	0	1	10	1260696	0	0	
19.015	96	0	1	10	1260696	0	0	
19.015	70	0	1	10	1260696	0	0	
19.017	63	0	1	10	1260696	0	0	
19.021	80	0	1	10	1260696	0	0	
19.112	75	0	1	10	1260696	0	0	
19.113	106	0	1	10	1260696	0	0	
19.128	108	0	1	10	1260696	0	0	
19.206	97	0	1	10	1260696	0	0	
19.213	64	0	1	10	1051494	0	0	
19.213	109	0	1	10	1254329	0	0	
19.232	89	0	1	10	1050605	0	0	
19.232	73	0	1	10	1050605	0	0	
19.234	113	0	1	10	1050605	0	0	
19.234	67	0	1	10	1259417	0	0	
19.234	112	0	1	10	1050605	0	0	
19.234	65	0	1	10	1258141	0	0	
19.234	102	0	1	10	1256868	0	0	
34.006	68	0	2	12	1252888	0	0	
34.006	86	0	2	12	1252888	0	0	
34.006	84	0	2	12	1252888	0	0	
34.006	103	0	2	12	1252888	0	0	
34.006	85	0	2	12	1067330	0	0	
34.006	77	0	2	12	1252888	0	0	
34.007	76	0	2	12	1252888	0	0	
34.007	71	0	2	12	1252888	0	0	
34.008	74	0	2	12	1252888	0	0	
34.008	88	0	2	12	1252888	0	0	
34.008	104	0	2	12	1252888	0	0	
34.008	81	0	2	12	1252888	0	0	
34.009	58	0	2	12	1252680	0	0	
34.009	105	0	2	12	1252888	0	0	
34.009	100	0	2	12	1252888	0	0	
34.009	83	0	2	12	1252888	0	0	
34.01	59	0	2	12	1252888	0	0	
34.01	110	0	2	12	1252888	0	0	
34.01	87	0	2	12	1252888	0	0	
34.01	57	0	2	12	1252888	0	0	
34.01	82	0	2	12	1252888	0	0	
34.011	69	0	2	12	1252888	0	0	
34.011	90	0	2	12	1252888	0	0	
34.011	93	0	2	12	1252888	0	0	
34.011	98	0	2	12	1252888	0	0	
34.011	78	0	2	12	1252888	0	0	
